date,ticker,open,high,low,close,adj_close,volume
2025-06-20,ABBV,186.08999633789062,187.10000610351562,184.16000366210938,185.3000030517578,179.4537353515625,12158100
2025-06-23,ABBV,184.49000549316406,185.8000030517578,182.3000030517578,183.75999450683594,177.96231079101562,5157900
2025-06-24,ABBV,184.52000427246094,186.13999938964844,183.19000244140625,185.5500030517578,179.6958465576172,4074400
2025-06-25,ABBV,185.3000030517578,187.08999633789062,184.63999938964844,185.38999938964844,179.5408935546875,4471100
2025-06-26,ABBV,186.52999877929688,188.99000549316406,185.7899932861328,186.7899932861328,180.896728515625,5734000
2025-06-27,ABBV,187.89999389648438,188.0,181.72999572753906,182.30999755859375,176.55807495117188,29264700
2025-06-30,ABBV,182.42999267578125,186.25,181.75,185.6199951171875,179.7636260986328,6482600
2025-07-01,ABBV,185.00999450683594,191.75999450683594,184.38999938964844,189.99000549316406,183.99575805664062,5937600
2025-07-02,ABBV,189.6999969482422,192.58999633789062,189.52999877929688,190.75,184.73179626464844,4658200
2025-07-03,ABBV,191.14999389648438,191.47000122070312,188.8699951171875,189.27999877929688,183.30816650390625,3706200
2025-07-07,ABBV,189.44000244140625,191.38999938964844,186.8300018310547,187.6300048828125,181.71023559570312,11049100
2025-07-08,ABBV,186.7899932861328,193.0,186.6699981689453,189.77000427246094,183.78269958496094,7106900
2025-07-09,ABBV,188.5,191.08999633789062,188.32000732421875,190.6199951171875,184.60589599609375,5594100
2025-07-10,ABBV,190.5,197.5,189.55999755859375,195.0,188.8477020263672,6049400
2025-07-11,ABBV,193.88999938964844,194.0,191.16000366210938,192.4499969482422,186.37815856933594,4991000
2025-07-14,ABBV,191.72000122070312,192.6699981689453,190.0399932861328,191.52000427246094,185.47750854492188,4072800
2025-07-15,ABBV,190.2100067138672,190.6699981689453,185.00999450683594,186.38999938964844,182.0684051513672,6729200
2025-07-16,ABBV,186.9199981689453,191.38999938964844,186.5,190.5800018310547,186.16127014160156,6202600
2025-07-17,ABBV,189.0,192.1199951171875,188.25999450683594,191.39999389648438,186.96224975585938,4853100
2025-07-18,ABBV,191.50999450683594,192.33999633789062,188.57000732421875,189.25999450683594,184.8718719482422,5332000
2025-07-21,ABBV,189.6199951171875,189.89999389648438,184.6300048828125,184.85000610351562,180.5641326904297,4954800
2025-07-22,ABBV,184.94000244140625,188.1999969482422,184.89999389648438,187.11000061035156,182.771728515625,4432100
2025-07-23,ABBV,187.0500030517578,190.8000030517578,186.77000427246094,190.5500030517578,186.1319580078125,4344500
2025-07-24,ABBV,190.75999450683594,192.24000549316406,189.99000549316406,190.8300018310547,186.4054718017578,3462700
2025-07-25,ABBV,191.39999389648438,191.39999389648438,188.52999877929688,190.27999877929688,185.86822509765625,3786800
2025-07-28,ABBV,191.2100067138672,191.2100067138672,187.63999938964844,188.52000427246094,184.14903259277344,3776900
2025-07-29,ABBV,189.14999389648438,192.49000549316406,187.86000061035156,191.22000122070312,186.78643798828125,6715500
2025-07-30,ABBV,191.77000427246094,192.6999969482422,188.00999450683594,189.30999755859375,184.9207000732422,5008400
2025-07-31,ABBV,197.05999755859375,198.8300018310547,187.6199951171875,189.02000427246094,184.63743591308594,10347900
2025-08-01,ABBV,189.9199981689453,197.05999755859375,189.7899932861328,195.22000122070312,190.69369506835938,8082000
2025-08-04,ABBV,194.80999755859375,197.3699951171875,193.72000122070312,197.19000244140625,192.61801147460938,4217500
2025-08-05,ABBV,197.5500030517578,199.88999938964844,196.47999572753906,198.5500030517578,193.9464874267578,4153400
2025-08-06,ABBV,197.22999572753906,198.0500030517578,194.6699981689453,196.3000030517578,191.7486572265625,4057200
2025-08-07,ABBV,197.0500030517578,199.8300018310547,196.5,198.86000061035156,194.24928283691406,4683300
2025-08-08,ABBV,199.0800018310547,200.3300018310547,197.13999938964844,198.0500030517578,193.45806884765625,4101700
2025-08-11,ABBV,198.17999267578125,199.42999267578125,196.88999938964844,198.63999938964844,194.03439331054688,6067800
2025-08-12,ABBV,198.08999633789062,200.02000427246094,197.0500030517578,198.63999938964844,194.03439331054688,3049800
2025-08-13,ABBV,199.75999450683594,201.72000122070312,199.2100067138672,201.47000122070312,196.79876708984375,3558500
2025-08-14,ABBV,201.8000030517578,205.05999755859375,200.86000061035156,204.67999267578125,199.934326171875,4635400
2025-08-15,ABBV,205.91000366210938,206.83999633789062,204.32000732421875,206.69000244140625,201.8977508544922,4430900
2025-08-18,ABBV,206.60000610351562,208.33999633789062,205.9600067138672,206.57000732421875,201.78054809570312,6083500
2025-08-19,ABBV,206.52999877929688,207.8000030517578,205.10000610351562,206.19000244140625,201.40936279296875,3975500
2025-08-20,ABBV,206.64999389648438,211.69000244140625,206.64999389648438,209.14999389648438,204.3007049560547,5782100
2025-08-21,ABBV,209.13999938964844,212.4499969482422,208.8699951171875,209.5,204.64259338378906,5323900
2025-08-22,ABBV,210.83999633789062,211.47000122070312,207.1199951171875,210.60000610351562,205.7170867919922,5516900
2025-08-25,ABBV,210.3000030517578,211.3000030517578,207.0500030517578,207.5500030517578,202.73780822753906,2796200
2025-08-26,ABBV,207.52000427246094,208.5800018310547,206.57000732421875,208.36000061035156,203.52902221679688,3702900
2025-08-27,ABBV,208.82000732421875,210.4199981689453,207.80999755859375,208.05999755859375,203.2359619140625,3459100
2025-08-28,ABBV,207.64999389648438,208.00999450683594,205.49000549316406,207.9199981689453,203.0992431640625,4523100
2025-08-29,ABBV,208.0,211.0,207.89999389648438,210.39999389648438,205.521728515625,4264700
2025-09-02,ABBV,210.13999938964844,212.16000366210938,208.99000549316406,211.9199981689453,207.0064697265625,4335500
2025-09-03,ABBV,212.4199981689453,213.4199981689453,211.47999572753906,211.86000061035156,206.9478759765625,3973500
2025-09-04,ABBV,212.25,214.19000244140625,211.66000366210938,213.0,208.0614471435547,3531600
2025-09-05,ABBV,212.5500030517578,214.33999633789062,211.0,212.55999755859375,207.6316375732422,4465400
2025-09-08,ABBV,210.99000549316406,212.0,207.61000061035156,209.7899932861328,204.9258575439453,5525500
2025-09-09,ABBV,209.52999877929688,210.72000122070312,209.1199951171875,210.4199981689453,205.541259765625,3097100
2025-09-10,ABBV,210.22999572753906,212.27000427246094,208.44000244140625,211.63999938964844,206.73297119140625,4520600
2025-09-11,ABBV,220.35000610351562,221.77000427246094,216.75,220.22000122070312,215.11404418945312,7647700
2025-09-12,ABBV,219.1199951171875,220.3800048828125,218.22999572753906,218.33999633789062,213.2776336669922,4418800
2025-09-15,ABBV,219.60000610351562,219.60000610351562,214.30999755859375,217.61000061035156,212.56454467773438,5162100
2025-09-16,ABBV,218.3300018310547,218.7100067138672,215.83999633789062,216.25999450683594,211.245849609375,4251000
2025-09-17,ABBV,219.10000610351562,221.5500030517578,217.3000030517578,220.80999755859375,215.6903533935547,5258400
2025-09-18,ABBV,221.07000732421875,222.07000732421875,219.9199981689453,221.99000549316406,216.84300231933594,4445600
2025-09-19,ABBV,222.4199981689453,223.49000549316406,221.58999633789062,222.47000122070312,217.31187438964844,14415100
2025-09-22,ABBV,222.4600067138672,225.16000366210938,221.42999267578125,222.58999633789062,217.42909240722656,5990700
2025-09-23,ABBV,222.00999450683594,224.39999389648438,221.92999267578125,222.61000061035156,217.44863891601562,4629900
2025-09-24,ABBV,222.0,222.24000549316406,218.5399932861328,219.99000549316406,214.88937377929688,5074500
2025-09-25,ABBV,220.10000610351562,222.25999450683594,218.02999877929688,218.5399932861328,213.47300720214844,6666000
2025-09-26,ABBV,220.6300048828125,221.47999572753906,217.6699981689453,220.61000061035156,215.4949951171875,4185600
2025-09-29,ABBV,220.75,223.24000549316406,219.7899932861328,223.16000366210938,217.9858856201172,4958400
2025-09-30,ABBV,223.05999755859375,232.35000610351562,222.57000732421875,231.5399932861328,226.1715545654297,9187300
2025-10-01,ABBV,233.63999938964844,244.80999755859375,232.0,244.3800048828125,238.71388244628906,12243100
2025-10-02,ABBV,240.88999938964844,242.6699981689453,234.52000427246094,236.55999755859375,231.07518005371094,8107700
2025-10-03,ABBV,236.89999389648438,238.83999633789062,233.7100067138672,233.91000366210938,228.4866485595703,6547300
2025-10-06,ABBV,231.7100067138672,232.9499969482422,227.9199981689453,230.19000244140625,224.85289001464844,11940300
2025-10-07,ABBV,231.2899932861328,234.0800018310547,227.58999633789062,232.8300018310547,227.43167114257812,4901000
2025-10-08,ABBV,231.47999572753906,233.0,229.67999267578125,231.24000549316406,225.8785400390625,5412800
2025-10-09,ABBV,233.27000427246094,233.7899932861328,230.6199951171875,230.69000244140625,225.34129333496094,4607600
2025-10-10,ABBV,231.50999450683594,234.67999267578125,230.5,230.5,225.1556854248047,6156900
2025-10-13,ABBV,230.0,233.80999755859375,229.22000122070312,230.3000030517578,224.9603271484375,5411900
2025-10-14,ABBV,228.07000732421875,230.64999389648438,227.50999450683594,229.1300048828125,223.8174591064453,5527600
2025-10-15,ABBV,227.1999969482422,228.9499969482422,225.32000732421875,226.22000122070312,222.56796264648438,5459400
2025-10-16,ABBV,226.22000122070312,228.11000061035156,225.4600067138672,226.8699951171875,223.20745849609375,4737500
2025-10-17,ABBV,227.52000427246094,230.7100067138672,226.80999755859375,229.57000732421875,225.8638916015625,7150000
2025-10-20,ABBV,231.0,232.25999450683594,230.0,232.05999755859375,228.3136749267578,5246700
2025-10-21,ABBV,232.14999389648438,232.80999755859375,229.8300018310547,231.38999938964844,227.6544952392578,3298100
2025-10-22,ABBV,231.6699981689453,232.16000366210938,228.42999267578125,228.67999267578125,224.9882354736328,3523500
2025-10-23,ABBV,228.99000549316406,229.86000061035156,227.25,228.25,224.565185546875,5818000
2025-10-24,ABBV,228.77999877929688,229.0399932861328,226.25,227.99000549316406,224.30938720703125,3554700
2025-10-27,ABBV,227.9499969482422,228.60000610351562,227.1199951171875,228.02999877929688,224.34872436523438,2784400
2025-10-28,ABBV,227.0,228.39999389648438,224.30999755859375,227.5399932861328,223.8666534423828,3724200
2025-10-29,ABBV,227.6199951171875,228.0,224.0399932861328,225.13999938964844,221.50538635253906,5469300
2025-10-30,ABBV,227.0500030517578,229.64999389648438,226.41000366210938,228.1999969482422,224.51600646972656,5020700
2025-10-31,ABBV,223.0,223.8699951171875,216.0,218.0399932861328,214.52000427246094,10825300
2025-11-03,ABBV,216.67999267578125,219.0,211.69000244140625,211.9600067138672,208.53817749023438,8874300
2025-11-04,ABBV,212.3699951171875,217.0800018310547,212.3699951171875,215.88999938964844,212.40472412109375,6184000
2025-11-05,ABBV,215.74000549316406,217.42999267578125,212.60000610351562,216.77000427246094,213.27052307128906,4928200
2025-11-06,ABBV,215.88999938964844,219.67999267578125,215.64999389648438,219.0399932861328,215.5038604736328,6615300
2025-11-07,ABBV,219.30999755859375,220.99000549316406,217.08999633789062,219.16000366210938,215.62193298339844,4647900
2025-11-10,ABBV,217.0,219.86000061035156,216.14999389648438,218.7100067138672,215.17921447753906,4530800
2025-11-11,ABBV,219.0,225.4199981689453,219.0,225.1699981689453,221.53489685058594,4802400
2025-11-12,ABBV,225.39999389648438,234.0,225.2899932861328,233.22999572753906,229.46478271484375,8583200
2025-11-13,ABBV,233.74000549316406,239.2899932861328,232.16000366210938,232.2899932861328,228.5399627685547,7968500
2025-11-14,ABBV,233.61000061035156,235.0,230.32000732421875,232.36000061035156,228.6088409423828,5461500
2025-11-17,ABBV,233.25999450683594,235.35000610351562,229.22999572753906,234.0,230.2223663330078,5023100
2025-11-18,ABBV,235.0,237.19000244140625,232.11000061035156,233.8699951171875,230.09446716308594,6232600
2025-11-19,ABBV,233.5399932861328,238.14999389648438,230.36000061035156,232.91000366210938,229.14996337890625,7618400
2025-11-20,ABBV,233.25999450683594,234.9499969482422,228.0,229.4499969482422,225.74581909179688,4283600
2025-11-21,ABBV,230.5500030517578,238.00999450683594,230.13999938964844,236.27999877929688,232.46554565429688,8017600
2025-11-24,ABBV,236.0,237.6199951171875,228.47999572753906,229.50999450683594,225.80484008789062,10225900
2025-11-25,ABBV,230.32000732421875,234.0800018310547,230.30999755859375,231.8000030517578,228.05787658691406,7134100
2025-11-26,ABBV,232.0399932861328,232.47999572753906,226.63999938964844,227.66000366210938,223.98471069335938,5920800
2025-11-28,ABBV,226.85000610351562,228.08999633789062,225.50999450683594,227.6999969482422,224.02406311035156,2655600
2025-12-01,ABBV,227.19000244140625,229.49000549316406,223.97999572753906,225.11000061035156,221.4758758544922,5208300
2025-12-02,ABBV,224.82000732421875,226.6300048828125,223.11000061035156,224.3699951171875,220.74781799316406,5096700
2025-12-03,ABBV,224.83999633789062,230.7899932861328,224.52000427246094,230.24000549316406,226.52305603027344,4872900
2025-12-04,ABBV,230.11000061035156,230.94000244140625,227.58999633789062,228.7100067138672,225.0177764892578,3732900
2025-12-05,ABBV,228.92999267578125,229.25,225.0500030517578,226.0800018310547,222.4302215576172,3985200
2025-12-08,ABBV,226.0800018310547,226.1199951171875,222.38999938964844,223.1199951171875,219.51800537109375,4006100
2025-12-09,ABBV,223.88999938964844,224.82000732421875,220.22999572753906,222.99000549316406,219.39010620117188,4267900
2025-12-10,ABBV,225.0,225.97999572753906,221.0,225.17999267578125,221.54473876953125,8735200
2025-12-11,ABBV,225.5399932861328,225.9600067138672,222.24000549316406,223.97999572753906,220.36412048339844,4170600
2025-12-12,ABBV,223.69000244140625,223.82000732421875,221.10000610351562,223.32000732421875,219.71478271484375,5467600
2025-12-15,ABBV,224.24000549316406,228.3000030517578,223.55999755859375,227.4499969482422,223.77810668945312,5971900
2025-12-16,ABBV,226.41000366210938,226.83999633789062,221.91000366210938,223.6699981689453,220.0591278076172,6405900
2025-12-17,ABBV,223.8800048828125,226.41000366210938,222.86000061035156,224.30999755859375,220.68878173828125,5243400
2025-12-18,ABBV,224.0,226.25999450683594,222.7899932861328,222.82000732421875,219.2228546142578,4760400
2025-12-19,ABBV,222.9499969482422,229.47000122070312,222.35000610351562,226.82000732421875,223.1582794189453,18968800
2025-12-22,ABBV,226.11000061035156,228.64999389648438,224.25,227.91000366210938,224.23068237304688,4828100
2025-12-23,ABBV,228.22000122070312,230.7899932861328,227.91000366210938,228.7899932861328,225.09646606445312,3612100
2025-12-24,ABBV,229.4600067138672,230.8000030517578,228.97999572753906,229.88999938964844,226.17872619628906,1744900
2025-12-26,ABBV,229.82000732421875,230.61000061035156,228.67999267578125,229.97999572753906,226.26724243164062,1593900
2025-12-29,ABBV,230.14999389648438,232.02000427246094,229.74000549316406,230.83999633789062,227.11337280273438,3803000
2025-12-30,ABBV,230.77000427246094,231.2100067138672,228.6199951171875,229.74000549316406,226.03114318847656,2348000
2025-12-31,ABBV,229.74000549316406,230.25,228.42999267578125,228.49000549316406,224.8013153076172,3196900
2026-01-02,ABBV,228.74000549316406,230.74000549316406,225.7100067138672,229.30999755859375,225.6080780029297,3336800
2026-01-05,ABBV,227.0,227.24000549316406,217.86000061035156,220.17999267578125,216.62547302246094,9341300
2026-01-06,ABBV,219.75,224.1999969482422,219.5500030517578,223.92999267578125,220.31492614746094,9151700
2026-01-07,ABBV,225.24000549316406,237.0399932861328,224.74000549316406,233.4199981689453,229.65171813964844,10285400
2026-01-08,ABBV,231.1300048828125,231.5399932861328,223.1199951171875,224.1300048828125,220.51170349121094,9365900
2026-01-09,ABBV,223.75,225.1199951171875,219.0,220.0800018310547,216.52708435058594,6714200
2026-01-12,ABBV,221.19000244140625,222.49000549316406,218.38999938964844,220.0399932861328,216.4877166748047,6546100
2026-01-13,ABBV,219.52999877929688,220.75,215.85000610351562,220.75,217.186279296875,4872600
2026-01-14,ABBV,221.0,223.33999633789062,217.0,221.88999938964844,218.307861328125,8426400
2026-01-15,ABBV,222.52000427246094,223.02999877929688,215.8300018310547,216.75,213.25083923339844,6954200
2026-01-16,ABBV,215.61000061035156,217.35000610351562,213.8800048828125,214.35000610351562,212.58636474609375,8649700
2026-01-20,ABBV,211.6999969482422,214.0399932861328,209.9600067138672,214.0399932861328,212.27890014648438,8251400
2026-01-21,ABBV,212.47000122070312,218.0,211.57000732421875,216.14999389648438,214.3715362548828,10727100
2026-01-22,ABBV,216.27999877929688,219.0500030517578,214.75999450683594,218.11000061035156,216.31541442871094,5650900
2026-01-23,ABBV,217.25999450683594,219.82000732421875,215.8800048828125,219.25999450683594,217.45594787597656,5816400
2026-01-26,ABBV,219.11000061035156,221.47999572753906,218.5,220.77000427246094,218.9535369873047,6553400
2026-01-27,ABBV,220.8800048828125,226.86000061035156,220.64999389648438,223.92999267578125,222.0875244140625,5747400
2026-01-28,ABBV,223.60000610351562,224.02999877929688,216.6999969482422,218.6699981689453,216.8708038330078,5215800
2026-01-29,ABBV,218.0,224.13999938964844,218.0,220.42999267578125,218.61631774902344,7834000
2026-01-30,ABBV,220.50999450683594,224.02000427246094,219.55999755859375,223.00999450683594,221.1750946044922,6622200
2026-02-02,ABBV,224.85000610351562,229.7899932861328,224.4199981689453,225.63999938964844,223.78346252441406,5413000
2026-02-03,ABBV,223.9499969482422,228.6999969482422,223.63999938964844,225.66000366210938,223.8032989501953,8158500
2026-02-04,ABBV,209.77999877929688,220.85000610351562,204.27000427246094,217.11000061035156,215.32363891601562,15319700
2026-02-05,ABBV,216.89999389648438,219.8699951171875,214.0399932861328,219.02000427246094,217.21792602539062,10794000
2026-02-06,ABBV,218.75,225.82000732421875,218.5,223.42999267578125,221.5916290283203,6067100
2026-02-09,ABBV,223.4199981689453,223.9600067138672,220.1199951171875,223.25999450683594,221.42303466796875,6767700
2026-02-10,ABBV,223.75,225.80999755859375,221.94000244140625,222.44000244140625,220.6097869873047,6044500
2026-02-11,ABBV,222.27000427246094,224.14999389648438,218.0500030517578,220.88999938964844,219.07254028320312,8072400
2026-02-12,ABBV,221.57000732421875,229.0500030517578,220.91000366210938,227.5,225.62815856933594,8712000
2026-02-13,ABBV,228.4199981689453,234.74000549316406,228.0,231.5,229.59524536132812,8252200
2026-02-17,ABBV,232.66000366210938,235.25,231.19000244140625,232.86000061035156,230.94406127929688,7336400
2026-02-18,ABBV,234.0,234.0,226.07000732421875,228.72000122070312,226.83811950683594,5495100
2026-02-19,ABBV,228.97000122070312,229.3699951171875,223.02000427246094,224.35000610351562,222.5040740966797,5410800
2026-02-20,ABBV,225.0399932861328,226.69000244140625,223.11000061035156,224.80999755859375,222.9602813720703,6830300
2026-02-23,ABBV,225.82000732421875,231.42999267578125,225.7899932861328,229.47999572753906,227.59185791015625,5463200
2026-02-24,ABBV,229.0,230.75999450683594,227.6699981689453,228.44000244140625,226.5604248046875,4880800
2026-02-25,ABBV,229.7100067138672,232.5500030517578,226.47999572753906,226.9199981689453,225.0529327392578,5410900
2026-02-26,ABBV,227.58999633789062,227.77999877929688,221.1300048828125,224.69000244140625,222.84127807617188,5331300
2026-02-27,ABBV,225.10000610351562,232.27000427246094,225.05999755859375,232.0800018310547,230.17047119140625,8018100
2026-03-02,ABBV,233.66000366210938,235.66000366210938,231.89999389648438,234.25999450683594,232.33253479003906,7438800
2026-03-03,ABBV,233.36000061035156,235.7100067138672,230.24000549316406,233.86000061035156,231.93582153320312,6595700
2026-03-04,ABBV,233.55999755859375,237.11000061035156,232.0800018310547,236.19000244140625,234.2466583251953,5380800
2026-03-05,ABBV,233.4199981689453,234.8000030517578,228.0,232.35000610351562,230.43826293945312,9423100
2026-03-06,ABBV,230.36000061035156,231.60000610351562,226.8000030517578,230.11000061035156,228.2166748046875,6139600
2026-03-09,ABBV,229.97000122070312,230.67999267578125,223.22999572753906,227.4499969482422,225.5785675048828,7915800
2026-03-10,ABBV,227.66000366210938,231.27000427246094,226.16000366210938,227.00999450683594,225.14218139648438,6466800
2026-03-11,ABBV,226.0500030517578,229.2899932861328,225.3000030517578,227.67999267578125,225.80667114257812,5299200
2026-03-12,ABBV,225.1199951171875,227.80999755859375,223.57000732421875,225.3699951171875,223.5156707763672,7607000
2026-03-13,ABBV,226.88999938964844,228.6199951171875,219.44000244140625,219.67999267578125,217.87249755859375,5676100
2026-03-16,ABBV,221.08999633789062,224.3699951171875,220.32000732421875,221.4499969482422,219.6279296875,3991800
2026-03-17,ABBV,222.0399932861328,223.27999877929688,219.75999450683594,219.75999450683594,217.9518280029297,4405700
2026-03-18,ABBV,218.5,219.0,207.60000610351562,208.33999633789062,206.62579345703125,8597000
2026-03-19,ABBV,208.3699951171875,210.42999267578125,204.3000030517578,206.22999572753906,204.5331573486328,7006800
2026-03-20,ABBV,206.27000427246094,207.77999877929688,203.05999755859375,205.07000732421875,203.38272094726562,27982400
2026-03-23,ABBV,207.36000061035156,208.6199951171875,203.22000122070312,204.92999267578125,203.2438507080078,7419900
2026-03-24,ABBV,203.0399932861328,206.00999450683594,201.8000030517578,205.1999969482422,203.5116424560547,6990500
2026-03-25,ABBV,206.86000061035156,209.67999267578125,205.86000061035156,207.17999267578125,205.475341796875,6000100
2026-03-26,ABBV,207.19000244140625,211.4499969482422,205.75999450683594,211.1199951171875,209.38291931152344,4576300
2026-03-27,ABBV,211.4199981689453,213.49000549316406,209.1199951171875,209.39999389648438,207.6770782470703,5654000
2026-03-30,ABBV,212.25999450683594,213.94000244140625,210.77999877929688,213.1199951171875,211.36647033691406,7491200
2026-03-31,ABBV,215.05999755859375,219.1699981689453,214.85000610351562,217.49000549316406,215.7005157470703,8311700
2026-04-01,ABBV,218.3699951171875,220.4499969482422,213.75,214.97999572753906,213.21116638183594,5702800
2026-04-02,ABBV,213.99000549316406,214.55999755859375,207.7100067138672,208.83999633789062,207.12168884277344,5151100
2026-04-06,ABBV,207.0399932861328,209.0,205.3000030517578,206.69000244140625,204.9893798828125,4929100
2026-04-07,ABBV,206.22999572753906,206.49000549316406,201.66000366210938,206.3699951171875,204.67201232910156,8801600
2026-04-08,ABBV,206.25999450683594,212.22000122070312,204.55999755859375,211.58999633789062,209.84906005859375,5477500
2026-04-09,ABBV,209.47999572753906,213.50999450683594,208.74000549316406,212.39999389648438,210.6523895263672,4477800
2026-04-10,ABBV,213.5500030517578,214.10000610351562,207.75,207.94000244140625,206.22909545898438,4633200
2026-04-13,ABBV,206.42999267578125,208.0800018310547,203.00999450683594,206.47000122070312,204.7711944580078,7532500
2026-04-14,ABBV,204.8000030517578,210.4199981689453,204.05999755859375,210.25999450683594,208.52999877929688,6199400
2026-04-15,ABBV,208.99000549316406,209.82000732421875,205.5500030517578,208.4199981689453,208.4199981689453,5952100
2026-04-16,ABBV,207.77999877929688,209.66000366210938,206.52000427246094,208.99000549316406,208.99000549316406,5075400
2026-04-17,ABBV,209.66000366210938,212.35000610351562,207.82000732421875,208.3800048828125,208.3800048828125,8986600
2026-04-20,ABBV,207.94000244140625,208.3300018310547,202.83999633789062,203.7100067138672,203.7100067138672,5774300
2026-04-21,ABBV,204.00999450683594,206.1999969482422,200.9199981689453,205.1199951171875,205.1199951171875,7772100
2026-04-22,ABBV,205.1699981689453,205.99000549316406,199.80999755859375,200.5,200.5,7646200
2026-04-23,ABBV,201.0500030517578,202.75999450683594,200.41000366210938,200.9499969482422,200.9499969482422,7461100
2026-04-24,ABBV,198.92999267578125,200.25,197.13999938964844,198.7100067138672,198.7100067138672,7605800
2026-04-27,ABBV,198.0,201.4199981689453,196.22999572753906,197.3800048828125,197.3800048828125,7467600
2026-04-28,ABBV,198.6699981689453,199.17999267578125,196.44000244140625,197.69000244140625,197.69000244140625,6313100
2026-04-29,ABBV,192.0,205.8300018310547,190.75,203.88999938964844,203.88999938964844,10406300
2026-04-30,ABBV,209.0,214.8699951171875,208.1699981689453,211.32000732421875,211.32000732421875,10319200
2026-05-01,ABBV,211.0,211.0,205.57000732421875,206.60000610351562,206.60000610351562,6343100
2026-05-04,ABBV,205.7100067138672,208.33999633789062,204.8699951171875,208.16000366210938,208.16000366210938,4579300
2026-05-05,ABBV,208.97000122070312,209.52000427246094,205.8300018310547,206.11000061035156,206.11000061035156,4490500
2026-05-06,ABBV,206.11000061035156,207.00999450683594,203.55999755859375,205.02999877929688,205.02999877929688,7290000
2026-05-07,ABBV,204.9199981689453,207.0,202.02999877929688,202.7100067138672,202.7100067138672,6681100
2026-05-08,ABBV,201.9199981689453,202.39999389648438,200.02000427246094,201.5500030517578,201.5500030517578,4915400
2026-05-11,ABBV,202.00999450683594,205.3800048828125,202.00999450683594,202.77999877929688,202.77999877929688,4931700
2026-05-12,ABBV,204.58999633789062,211.32000732421875,203.50999450683594,207.86000061035156,207.86000061035156,7044100
2026-05-13,ABBV,206.86000061035156,209.52999877929688,204.3000030517578,208.5,208.5,5705700
2026-05-14,ABBV,209.5,213.50999450683594,208.35000610351562,210.77000427246094,210.77000427246094,5006500
2026-05-15,ABBV,213.10000610351562,214.9199981689453,209.02000427246094,210.38999938964844,210.38999938964844,5385000
2026-05-18,ABBV,210.3699951171875,211.36000061035156,207.67999267578125,209.41000366210938,209.41000366210938,5069000
2026-05-19,ABBV,209.89999389648438,215.8000030517578,208.72999572753906,213.75999450683594,213.75999450683594,7220300
2026-05-20,ABBV,213.36000061035156,214.5,211.5,212.3000030517578,212.3000030517578,5129000
2026-05-21,ABBV,210.9499969482422,215.63999938964844,209.5,214.5,214.5,3813800
2026-05-22,ABBV,217.0,220.00999450683594,215.6999969482422,215.6999969482422,215.6999969482422,5406100
2026-05-26,ABBV,215.9199981689453,217.0500030517578,211.91000366210938,213.1199951171875,213.1199951171875,4706700
2026-05-27,ABBV,213.1199951171875,215.94000244140625,211.36000061035156,215.39999389648438,215.39999389648438,4640100
2026-05-28,ABBV,215.89999389648438,219.3800048828125,215.89999389648438,218.6300048828125,218.6300048828125,5189300
2026-05-29,ABBV,219.02000427246094,219.60000610351562,214.89999389648438,217.72000122070312,217.72000122070312,7618500
2023-05-01,AMD,91.02999877929688,91.04000091552734,88.61000061035156,89.69000244140625,89.69000244140625,59358700
2023-05-02,AMD,89.31999969482422,90.45999908447266,88.12000274658203,89.91000366210938,89.91000366210938,70483500
2023-05-03,AMD,83.54000091552734,85.4800033569336,81.0199966430664,81.62000274658203,81.62000274658203,109482200
2023-05-04,AMD,81.56999969482422,91.63999938964844,81.11000061035156,86.61000061035156,86.61000061035156,122840500
2023-05-05,AMD,84.98999786376953,90.43000030517578,84.72000122070312,89.83999633789062,89.83999633789062,78491100
2023-05-08,AMD,89.98999786376953,95.66000366210938,89.16999816894531,95.04000091552734,95.04000091552734,95503200
2023-05-09,AMD,94.88999938964844,96.16000366210938,93.43000030517578,95.05999755859375,95.05999755859375,68674800
2023-05-10,AMD,96.41999816894531,99.94000244140625,96.12000274658203,97.0199966430664,97.0199966430664,95619500
2023-05-11,AMD,98.16000366210938,99.19000244140625,96.13999938964844,97.0999984741211,97.0999984741211,57061000
2023-05-12,AMD,96.83000183105469,97.44999694824219,93.68000030517578,95.26000213623047,95.26000213623047,53829700
2023-05-15,AMD,95.19999694824219,97.43000030517578,93.44999694824219,97.4000015258789,97.4000015258789,51749200
2023-05-16,AMD,97.38999938964844,103.27999877929688,97.30999755859375,101.4800033569336,101.4800033569336,90622900
2023-05-17,AMD,101.79000091552734,104.13999938964844,100.05000305175781,103.75,103.75,75240900
2023-05-18,AMD,103.9800033569336,108.0999984741211,103.93000030517578,107.93000030517578,107.93000030517578,74338700
2023-05-19,AMD,106.36000061035156,107.29000091552734,104.62000274658203,105.81999969482422,105.81999969482422,67880200
2023-05-22,AMD,104.68000030517578,108.79000091552734,103.48999786376953,108.0,108.0,65424200
2023-05-23,AMD,107.25,110.98999786376953,107.19000244140625,108.12000274658203,108.12000274658203,73099100
2023-05-24,AMD,105.9800033569336,108.91000366210938,105.63999938964844,108.2699966430664,108.2699966430664,65910500
2023-05-25,AMD,117.30999755859375,120.69000244140625,115.80000305175781,120.3499984741211,120.3499984741211,108514700
2023-05-26,AMD,122.45999908447266,127.43000030517578,120.88999938964844,127.02999877929688,127.02999877929688,92922800
