variant_id,variant_name,review_week,gross_return,trade_return_net,spy_trade_return_net,trade_count,strategy_return_net,spy_exposure_return_net
baseline_current,Current Breakout Confirmation,2022-01-14,-0.03247301199574317,-0.03447301199574317,-0.03521822747606309,5,-0.011491003998581058,-0.011739409158687696
baseline_current,Current Breakout Confirmation,2022-01-21,0.013752032814374038,0.011752032814374036,-0.005247823684977391,2,0.003917344271458012,-0.0017492745616591303
baseline_current,Current Breakout Confirmation,2022-01-28,-0.006712250186471791,-0.008712250186471792,0.010612087648293888,5,-0.0029040833954905973,0.003537362549431296
baseline_current,Current Breakout Confirmation,2022-02-04,-0.01636989291685296,-0.01836989291685296,-0.06480956717820548,5,-0.0061232976389509865,-0.021603189059401826
baseline_current,Current Breakout Confirmation,2022-02-11,0.0261567037779701,0.0241567037779701,-0.032878665446559395,5,0.0080522345926567,-0.010959555148853132
baseline_current,Current Breakout Confirmation,2022-02-18,-0.059341864708804024,-0.061341864708804025,-0.043927265224999276,5,-0.02044728823626801,-0.014642421741666425
baseline_current,Current Breakout Confirmation,2022-02-25,0.028275552434718444,0.026275552434718442,0.0134654232179825,5,0.008758517478239481,0.004488474405994167
baseline_current,Current Breakout Confirmation,2022-03-04,0.044423366858152805,0.0424233668581528,0.03968251996346099,5,0.014141122286050934,0.013227506654486998
baseline_current,Current Breakout Confirmation,2022-03-11,-0.04541453005973306,-0.04741453005973306,0.08497520831450656,1,-0.015804843353244353,0.028325069438168853
baseline_current,Current Breakout Confirmation,2022-03-18,0.06493647664560767,0.06293647664560767,0.04074278239512221,5,0.02097882554853589,0.013580927465040736
baseline_current,Current Breakout Confirmation,2022-03-25,-0.01564039348169142,-0.01764039348169142,-0.028548585226141877,5,-0.005880131160563806,-0.009516195075380625
baseline_current,Current Breakout Confirmation,2022-04-01,-0.09509742731478285,-0.09709742731478285,-0.03848574755340317,5,-0.03236580910492762,-0.012828582517801057
baseline_current,Current Breakout Confirmation,2022-04-08,-0.06468351518345845,-0.06668351518345846,-0.05334104749181214,5,-0.022227838394486152,-0.017780349163937382
baseline_current,Current Breakout Confirmation,2022-04-15,-0.0027112978655265407,-0.0047112978655265425,-0.052577626435226565,4,-0.001570432621842181,-0.017525875478408854
baseline_current,Current Breakout Confirmation,2022-04-22,-0.0732468171924681,-0.0752468171924681,-0.1136468920178384,5,-0.025082272397489367,-0.03788229733927947
baseline_current,Current Breakout Confirmation,2022-04-29,-0.08583325518512457,-0.08783325518512457,-0.0838693652292587,3,-0.029277751728374855,-0.027956455076419567
baseline_current,Current Breakout Confirmation,2022-05-06,-0.012348342450388794,-0.014348342450388796,-0.07585914003105954,2,-0.0047827808167962655,-0.025286380010353177
baseline_current,Current Breakout Confirmation,2022-05-13,-0.010128791703169937,-0.012128791703169937,0.0443883681931756,1,-0.004042930567723312,0.014796122731058533
baseline_current,Current Breakout Confirmation,2022-05-20,0.023261522292006377,0.021261522292006375,0.017907828174377815,5,0.007087174097335458,0.005969276058125938
baseline_current,Current Breakout Confirmation,2022-05-27,-0.027792292140217188,-0.02979229214021719,-0.07177156835693092,5,-0.009930764046739064,-0.023923856118976974
baseline_current,Current Breakout Confirmation,2022-06-03,-0.10385454165663682,-0.10585454165663682,-0.05546619513364537,2,-0.035284847218878944,-0.018488731711215123
baseline_current,Current Breakout Confirmation,2022-06-10,-0.20095946176411672,-0.20295946176411672,-0.08630219052722736,3,-0.06765315392137224,-0.02876739684240912
baseline_current,Current Breakout Confirmation,2022-06-24,-0.01618249088321494,-0.01818249088321494,-0.003070529381406284,2,-0.00606083029440498,-0.0010235097938020947
baseline_current,Current Breakout Confirmation,2022-07-01,-0.07608448216579344,-0.07808448216579345,0.021529016903337972,2,-0.02602816072193115,0.007176338967779324
baseline_current,Current Breakout Confirmation,2022-07-15,0.010023591427265277,0.008023591427265277,0.07158553210237129,1,0.0026745304757550925,0.023861844034123763
baseline_current,Current Breakout Confirmation,2022-07-22,0.022494439756143403,0.0204944397561434,0.04935246355946843,5,0.006831479918714467,0.016450821186489478
baseline_current,Current Breakout Confirmation,2022-07-29,0.048536995046001195,0.046536995046001194,0.07198011739806894,5,0.015512331682000398,0.02399337246602298
baseline_current,Current Breakout Confirmation,2022-08-05,-0.005569682463814507,-0.007569682463814507,0.0035056189137862032,4,-0.002523227487938169,0.0011685396379287345
baseline_current,Current Breakout Confirmation,2022-08-12,-0.07044748036526778,-0.07244748036526778,-0.07009180455428096,5,-0.024149160121755928,-0.023363934851426987
baseline_current,Current Breakout Confirmation,2022-08-19,-0.07355203965978363,-0.07555203965978363,-0.06920514457903999,5,-0.025184013219927876,-0.023068381526346663
baseline_current,Current Breakout Confirmation,2022-08-26,-0.05400846875608645,-0.05600846875608645,-0.06230107021538193,3,-0.01866948958536215,-0.02076702340512731
baseline_current,Current Breakout Confirmation,2022-09-02,-0.07670795140322739,-0.0787079514032274,-0.048047260065275155,1,-0.026235983801075797,-0.016015753355091717
baseline_current,Current Breakout Confirmation,2022-09-16,-0.04939304991476606,-0.051393049914766065,-0.07815693215948122,2,-0.017131016638255354,-0.02605231071982707
baseline_current,Current Breakout Confirmation,2022-10-07,0.07307396740032068,0.07107396740032068,0.07030072452643665,1,0.02369132246677356,0.02343357484214555
baseline_current,Current Breakout Confirmation,2022-10-14,0.14293929052425214,0.14093929052425214,0.01177164392740049,2,0.04697976350808405,0.003923881309133496
baseline_current,Current Breakout Confirmation,2022-10-21,0.0858760163602386,0.0838760163602386,0.0457389272615313,5,0.027958672120079534,0.0152463090871771
baseline_current,Current Breakout Confirmation,2022-10-28,0.04755005289419634,0.045550052894196336,0.028322711144361225,5,0.015183350964732112,0.009440903714787076
baseline_current,Current Breakout Confirmation,2022-11-04,0.02683629616985055,0.024836296169850548,0.05646194119417238,5,0.008278765389950182,0.018820647064724128
baseline_current,Current Breakout Confirmation,2022-11-11,-0.0016277444182225987,-0.0036277444182226002,0.046920241971807594,5,-0.0012092481394075335,0.015640080657269198
baseline_current,Current Breakout Confirmation,2022-11-18,0.037618517574425824,0.03561851757442582,0.001223478359456644,5,0.011872839191475274,0.00040782611981888135
baseline_current,Current Breakout Confirmation,2022-11-25,-0.011398433230082095,-0.013398433230082097,-0.014590886318072972,5,-0.004466144410027365,-0.00486362877269099
baseline_current,Current Breakout Confirmation,2022-12-02,-0.027400116715884805,-0.029400116715884807,-0.05339215554454953,5,-0.009800038905294935,-0.01779738518151651
baseline_current,Current Breakout Confirmation,2022-12-09,-0.018681671915425618,-0.02068167191542562,-0.033475993535233194,3,-0.0068938906384752065,-0.011158664511744397
baseline_current,Current Breakout Confirmation,2022-12-16,-0.026073114331597425,-0.028073114331597426,-0.049002425526499714,5,-0.009357704777199142,-0.016334141842166573
baseline_current,Current Breakout Confirmation,2022-12-23,0.08085472850967212,0.07885472850967212,0.02976860592044006,2,0.02628490950322404,0.009922868640146687
baseline_current,Current Breakout Confirmation,2022-12-30,-0.0322407954389767,-0.0342407954389767,0.026143857326659543,3,-0.0114135984796589,0.008714619108886514
baseline_current,Current Breakout Confirmation,2023-01-06,0.006122110291034022,0.00412211029103402,0.042145231980219265,5,0.0013740367636780066,0.014048410660073089
baseline_current,Current Breakout Confirmation,2023-01-13,0.01505638958252289,0.013056389582522887,0.03523434252055409,5,0.0043521298608409625,0.011744780840184696
baseline_current,Current Breakout Confirmation,2023-01-20,-0.008012045478283825,-0.010012045478283825,0.04179418736674889,1,-0.003337348492761275,0.013931395788916298
baseline_current,Current Breakout Confirmation,2023-01-27,0.0023637869849227,0.00036378698492269825,0.013482977788538398,5,0.00012126232830756609,0.0044943259295128
baseline_current,Current Breakout Confirmation,2023-02-03,-0.06296744668827177,-0.06496744668827177,-0.040697491969065136,5,-0.021655815562757256,-0.013565830656355046
baseline_current,Current Breakout Confirmation,2023-02-10,-0.02450647920075466,-0.026506479200754662,-0.03775277817952668,3,-0.00883549306691822,-0.01258425939317556
baseline_current,Current Breakout Confirmation,2023-02-17,-0.031168015985487407,-0.03316801598548741,-0.05647402734379686,4,-0.011056005328495802,-0.01882467578126562
baseline_current,Current Breakout Confirmation,2023-02-24,-0.04938737055419784,-0.05138737055419784,-0.018120930848483874,1,-0.017129123518065947,-0.006040310282827958
baseline_current,Current Breakout Confirmation,2023-03-03,0.0014484275354640808,-0.000551572464535921,-0.012680296427601424,5,-0.00018385748817864033,-0.004226765475867141
baseline_current,Current Breakout Confirmation,2023-03-10,0.027195251506743512,0.02519525150674351,0.029004225978474407,1,0.008398417168914504,0.009668075326158135
baseline_current,Current Breakout Confirmation,2023-03-17,0.030371451326025457,0.028371451326025456,0.034478734091714,5,0.009457150442008485,0.011492911363904667
baseline_current,Current Breakout Confirmation,2023-03-24,0.010706063904923346,0.008706063904923345,0.045529869418751034,2,0.0029020213016411147,0.015176623139583678
baseline_current,Current Breakout Confirmation,2023-03-31,0.0010482734906710923,-0.0009517265093289089,0.009578641461273876,5,-0.00031724216977630296,0.0031928804870912917
baseline_current,Current Breakout Confirmation,2023-04-07,0.012851405128221605,0.010851405128221603,0.00600464528797411,5,0.0036171350427405343,0.0020015484293247035
baseline_current,Current Breakout Confirmation,2023-04-14,0.012069928618323966,0.010069928618323964,-0.017589880417388005,5,0.0033566428727746546,-0.005863293472462668
baseline_current,Current Breakout Confirmation,2023-04-21,0.06103451094456942,0.05903451094456942,-0.007670173843760585,5,0.019678170314856473,-0.0025567246145868617
baseline_current,Current Breakout Confirmation,2023-04-28,0.006200785122798402,0.0042007851227984,0.014098772120433933,5,0.0014002617075994667,0.004699590706811311
baseline_current,Current Breakout Confirmation,2023-05-05,0.023440045878055503,0.0214400458780555,0.0058233024957556456,5,0.007146681959351833,0.0019411008319185484
baseline_current,Current Breakout Confirmation,2023-05-12,0.1744508832604192,0.17245088326041919,0.01824656615876914,5,0.057483627753473064,0.006082188719589713
baseline_current,Current Breakout Confirmation,2023-05-19,0.13937386390672474,0.13737386390672474,0.027912278594887718,5,0.045791287968908245,0.009304092864962572
baseline_current,Current Breakout Confirmation,2023-05-26,0.09228141375733716,0.09028141375733716,0.05403791310438684,5,0.030093804585779052,0.01801263770146228
baseline_current,Current Breakout Confirmation,2023-06-02,0.04624483489062396,0.04424483489062396,0.02449709290224611,5,0.014748278296874653,0.008165697634082036
baseline_current,Current Breakout Confirmation,2023-06-09,0.016841779007327907,0.014841779007327905,0.022983753225695347,5,0.004947259669109302,0.007661251075231783
baseline_current,Current Breakout Confirmation,2023-06-16,-0.04235288018106707,-0.04435288018106707,-0.0020294782431520258,5,-0.014784293393689023,-0.0006764927477173419
baseline_current,Current Breakout Confirmation,2023-06-23,0.017168571813242474,0.01516857181324247,0.025929338474471608,5,0.005056190604414157,0.008643112824823869
baseline_current,Current Breakout Confirmation,2023-06-30,0.009238819589394032,0.00723881958939403,0.03734795005671181,5,0.002412939863131343,0.012449316685570602
baseline_current,Current Breakout Confirmation,2023-07-07,0.0009018913804849982,-0.0010981086195150035,0.02771583153816932,5,-0.00036603620650500117,0.009238610512723107
baseline_current,Current Breakout Confirmation,2023-07-14,-0.033453977617525485,-0.03545397761752549,0.0044401137587335455,5,-0.011817992539175162,0.0014800379195778486
baseline_current,Current Breakout Confirmation,2023-07-21,-0.04926838200633856,-0.05126838200633856,-0.00930176755369385,5,-0.017089460668779522,-0.0031005891845646166
baseline_current,Current Breakout Confirmation,2023-07-28,-0.08318062812375678,-0.08518062812375678,-0.03951575742053024,5,-0.028393542707918926,-0.013171919140176748
baseline_current,Current Breakout Confirmation,2023-08-04,-0.08641562655109689,-0.08841562655109689,-0.03227537136372396,5,-0.029471875517032297,-0.01075845712124132
baseline_current,Current Breakout Confirmation,2023-08-11,0.010421217365248458,0.008421217365248458,-0.0062037957106400015,5,0.0028070724550828194,-0.002067931903546667
baseline_current,Current Breakout Confirmation,2023-08-18,-0.01175745699529232,-0.013757456995292322,0.007678713564760855,4,-0.004585818998430774,0.002559571188253618
baseline_current,Current Breakout Confirmation,2023-08-25,0.03979667471208762,0.03779667471208762,0.012648047383482316,3,0.012598891570695873,0.004216015794494105
baseline_current,Current Breakout Confirmation,2023-09-01,-0.036879473591534914,-0.038879473591534916,-0.03687793473147834,5,-0.012959824530511638,-0.012292644910492779
baseline_current,Current Breakout Confirmation,2023-09-08,-0.06251447833804089,-0.06451447833804089,-0.04176701276893071,5,-0.021504826112680297,-0.01392233758964357
baseline_current,Current Breakout Confirmation,2023-09-15,-0.08258992809529539,-0.08458992809529539,-0.05306917644071285,5,-0.028196642698431796,-0.017689725480237617
baseline_current,Current Breakout Confirmation,2023-09-22,0.00033561473880144854,-0.0016643852611985532,-0.007289091844660532,2,-0.0005547950870661844,-0.0024296972815535107
baseline_current,Current Breakout Confirmation,2023-09-29,-0.03635543734824048,-0.038355437348240484,0.007764121068654763,2,-0.012785145782746829,0.0025880403562182543
baseline_current,Current Breakout Confirmation,2023-10-06,-0.017893403213674275,-0.019893403213674277,-0.03802913314775663,2,-0.006631134404558092,-0.012676377715918877
baseline_current,Current Breakout Confirmation,2023-10-13,-0.055798295645766084,-0.057798295645766086,-0.01782725459165362,5,-0.019266098548588694,-0.005942418197217873
baseline_current,Current Breakout Confirmation,2023-10-20,-0.09590014804364688,-0.09790014804364688,0.014364121440115342,1,-0.03263338268121563,0.004788040480038448
baseline_current,Current Breakout Confirmation,2023-10-27,0.08512636527121775,0.08312636527121775,0.07494888234254593,1,0.02770878842373925,0.024982960780848645
baseline_current,Current Breakout Confirmation,2023-11-03,-0.00116537363553455,-0.003165373635534552,0.05805862658455121,5,-0.001055124545178184,0.019352875528183735
baseline_current,Current Breakout Confirmation,2023-11-10,0.015675976408291704,0.013675976408291702,0.03449489939955286,5,0.004558658802763901,0.011498299799850953
baseline_current,Current Breakout Confirmation,2023-11-17,-0.0070459669554127965,-0.009045966955412798,0.015460647077440503,5,-0.0030153223184709328,0.005153549025813501
baseline_current,Current Breakout Confirmation,2023-11-24,0.08369703781871778,0.08169703781871777,0.029068076727862067,5,0.02723234593957259,0.009689358909287356
baseline_current,Current Breakout Confirmation,2023-12-01,0.08286429099592656,0.08086429099592655,0.03393620696981477,5,0.026954763665308853,0.011312068989938256
baseline_current,Current Breakout Confirmation,2023-12-08,0.07247093198157648,0.07047093198157647,0.03760950266241392,5,0.023490310660525492,0.012536500887471306
baseline_current,Current Breakout Confirmation,2023-12-15,0.0115699069470663,0.009569906947066298,0.004637984104374572,5,0.0031899689823554327,0.0015459947014581905
baseline_current,Current Breakout Confirmation,2023-12-22,-0.044653410646461666,-0.04665341064646167,0.003104068340032386,5,-0.01555113688215389,0.001034689446677462
baseline_current,Current Breakout Confirmation,2023-12-29,0.03140251537749468,0.029402515377494675,0.006512078619294971,5,0.009800838459164891,0.0021706928730983238
baseline_current,Current Breakout Confirmation,2024-01-05,-0.012509945723135508,-0.01450994572313551,0.034133325753090825,5,-0.004836648574378503,0.011377775251030274
baseline_current,Current Breakout Confirmation,2024-01-12,0.035191807571595034,0.03319180757159503,0.0251175708369634,5,0.011063935857198344,0.008372523612321133
baseline_current,Current Breakout Confirmation,2024-01-19,0.12330242757427987,0.12130242757427986,0.040151621263596615,5,0.04043414252475996,0.013383873754532205
baseline_current,Current Breakout Confirmation,2024-01-26,0.08555495076227462,0.08355495076227462,0.02575036528942771,5,0.02785165025409154,0.008583455096475904
baseline_current,Current Breakout Confirmation,2024-02-02,0.06940225831265312,0.06740225831265312,0.0194117359888613,5,0.02246741943755104,0.006470578662953767
baseline_current,Current Breakout Confirmation,2024-02-09,0.07835129000446373,0.07635129000446372,0.021669380835740038,5,0.025450430001487907,0.007223126945246679
baseline_current,Current Breakout Confirmation,2024-02-16,0.00012775510088145481,-0.0018722448991185469,0.024322928774041897,5,-0.0006240816330395156,0.008107642924680632
baseline_current,Current Breakout Confirmation,2024-02-23,0.05501011007940537,0.05301011007940537,0.021900094327238006,5,0.017670036693135122,0.007300031442412668
baseline_current,Current Breakout Confirmation,2024-03-01,-0.01876082270573227,-0.020760822705732273,0.016599113182980664,5,-0.006920274235244091,0.005533037727660221
baseline_current,Current Breakout Confirmation,2024-03-08,0.020014554839631993,0.01801455483963199,0.017864820702402584,5,0.006004851613210664,0.005954940234134194
baseline_current,Current Breakout Confirmation,2024-03-15,0.0038254906835857973,0.0018254906835857953,0.0012749053102458347,5,0.0006084968945285985,0.0004249684367486116
baseline_current,Current Breakout Confirmation,2024-03-22,0.021902156930915195,0.019902156930915193,-0.019031101936755036,5,0.006634052310305064,-0.006343700645585012
baseline_current,Current Breakout Confirmation,2024-03-29,-0.009594396094590275,-0.011594396094590276,-0.03961911320423037,5,-0.0038647986981967587,-0.01320637106807679
baseline_current,Current Breakout Confirmation,2024-04-05,-0.028316199724977696,-0.030316199724977698,-0.02922325202569116,5,-0.0101053999083259,-0.00974108400856372
baseline_current,Current Breakout Confirmation,2024-04-12,0.011799970194545994,0.009799970194545992,-0.029057851256506707,5,0.0032666567315153307,-0.009685950418835569
baseline_current,Current Breakout Confirmation,2024-04-19,0.045539229274483506,0.043539229274483504,0.047231471836820194,4,0.014513076424827834,0.015743823945606732
baseline_current,Current Breakout Confirmation,2024-04-26,0.011738327767469081,0.00973832776746908,0.03861909276506501,5,0.0032461092558230265,0.012873030921688337
baseline_current,Current Breakout Confirmation,2024-05-03,0.04872638090833383,0.04672638090833383,0.04011396905498295,5,0.015575460302777943,0.01337132301832765
baseline_current,Current Breakout Confirmation,2024-05-10,-0.012140669157439388,-0.01414066915743939,0.014007958871528814,5,-0.0047135563858131295,0.004669319623842938
baseline_current,Current Breakout Confirmation,2024-05-17,0.02106964517012009,0.019069645170120088,0.012388025876570997,5,0.006356548390040029,0.004129341958856999
baseline_current,Current Breakout Confirmation,2024-05-24,0.06831573801189694,0.06631573801189694,0.021030328373326412,5,0.022105246003965646,0.007010109457775471
baseline_current,Current Breakout Confirmation,2024-05-31,0.005222817902380883,0.003222817902380881,0.0317062765335681,5,0.0010742726341269604,0.0105687588445227
baseline_current,Current Breakout Confirmation,2024-06-07,0.05277076296777698,0.05077076296777698,0.026033241892794035,5,0.01692358765592566,0.008677747297598012
baseline_current,Current Breakout Confirmation,2024-06-14,-0.019744679693233236,-0.021744679693233238,0.02208188051054325,5,-0.0072482265644110795,0.00736062683684775
baseline_current,Current Breakout Confirmation,2024-06-21,-0.03473012368538755,-0.03673012368538755,0.019421890301485868,5,-0.012243374561795849,0.0064739634338286224
baseline_current,Current Breakout Confirmation,2024-06-28,-0.007732817670496628,-0.00973281767049663,0.013254364020026044,5,-0.00324427255683221,0.0044181213400086815
baseline_current,Current Breakout Confirmation,2024-07-05,-0.07617966867393858,-0.07817966867393858,-0.019546466077344116,5,-0.026059889557979526,-0.006515488692448039
baseline_current,Current Breakout Confirmation,2024-07-12,-0.1160531658806679,-0.1180531658806679,-0.03504074042916368,5,-0.03935105529355597,-0.011680246809721226
baseline_current,Current Breakout Confirmation,2024-07-19,-0.08838838097821144,-0.09038838097821145,-0.07804357891165425,5,-0.030129460326070483,-0.02601452630388475
baseline_current,Current Breakout Confirmation,2024-07-26,0.015649268531977744,0.013649268531977742,0.018893992722849397,5,0.004549756177325914,0.006297997574283132
baseline_current,Current Breakout Confirmation,2024-08-02,0.005153155525739139,0.0031531555257391375,0.028425462747176233,5,0.001051051841913046,0.009475154249058744
baseline_current,Current Breakout Confirmation,2024-08-09,0.038989890175649244,0.03698989017564924,0.05558082328696412,2,0.012329963391883081,0.018526941095654708
baseline_current,Current Breakout Confirmation,2024-08-16,0.032273119356396186,0.030273119356396185,-0.006853980005154336,5,0.010091039785465395,-0.002284660001718112
baseline_current,Current Breakout Confirmation,2024-08-23,0.0036845434257656295,0.001684543425765629,-0.00794523335096311,5,0.0005615144752552097,-0.0026484111169877036
baseline_current,Current Breakout Confirmation,2024-08-30,0.05918527972514853,0.05718527972514853,0.006661667027805819,5,0.019061759908382842,0.002220555675935273
baseline_current,Current Breakout Confirmation,2024-09-06,0.0008053013878122073,-0.0011946986121877945,0.0418515014541045,5,-0.00039823287072926483,0.0139505004847015
baseline_current,Current Breakout Confirmation,2024-09-13,0.09034049065068821,0.0883404906506882,0.02336954415734511,5,0.029446830216896067,0.0077898480524483706
baseline_current,Current Breakout Confirmation,2024-09-20,0.022158164416656856,0.020158164416656854,0.006895278165522269,5,0.006719388138885618,0.00229842605517409
baseline_current,Current Breakout Confirmation,2024-09-27,0.013850555392634578,0.011850555392634576,0.020454291536810575,5,0.003950185130878192,0.006818097178936858
baseline_current,Current Breakout Confirmation,2024-10-04,0.03439354540388564,0.032393545403885636,0.013538581200574561,5,0.010797848467961878,0.00451286040019152
baseline_current,Current Breakout Confirmation,2024-10-11,0.0042394990739961,0.002239499073996099,0.006638972860406113,5,0.000746499691332033,0.0022129909534687043
baseline_current,Current Breakout Confirmation,2024-10-18,0.09022747437545246,0.08822747437545246,0.0009767194781190383,5,0.02940915812515082,0.0003255731593730128
baseline_current,Current Breakout Confirmation,2024-10-25,0.1425634578928781,0.1405634578928781,0.01990233471957379,5,0.0468544859642927,0.006634111573191263
baseline_current,Current Breakout Confirmation,2024-11-01,0.07456378053462327,0.07256378053462327,0.03004207693262333,5,0.024187926844874422,0.010014025644207777
baseline_current,Current Breakout Confirmation,2024-11-08,0.08307464782631466,0.08107464782631466,0.02170267501421854,5,0.02702488260877155,0.007234225004739514
