variant_id,variant_name,ticker,sample_size,avg_fwd_15d_return,avg_excess_15d_return,win_rate_15d
baseline_current,Current Breakout Confirmation,FDX,27,0.006202197170832718,0.003090367060569701,0.5925925925925926
baseline_current,Current Breakout Confirmation,SO,27,-0.006511279930633364,-0.004788531799909185,0.37037037037037035
baseline_current,Current Breakout Confirmation,DUK,26,-0.0003050360643129374,0.007405827961538978,0.5
baseline_current,Current Breakout Confirmation,HD,26,0.004408290699946778,-0.006446423833409824,0.7307692307692307
baseline_current,Current Breakout Confirmation,HON,26,0.007453513134048658,0.004522965344686299,0.6153846153846154
baseline_current,Current Breakout Confirmation,LMT,26,0.02380773262900424,0.006172253013782902,0.6153846153846154
baseline_current,Current Breakout Confirmation,ADBE,24,0.0011488693043003272,-0.007528223034212235,0.5416666666666666
baseline_current,Current Breakout Confirmation,BMY,24,0.0159798986339216,0.015100779444228038,0.7083333333333334
baseline_current,Current Breakout Confirmation,GD,24,-0.0018734342494227906,-0.00910539792018536,0.4583333333333333
baseline_current,Current Breakout Confirmation,T,24,-0.014598492900405135,-0.02237975440365593,0.4583333333333333
baseline_current,Current Breakout Confirmation,DE,23,0.007262464900171809,0.0191383541312995,0.5217391304347826
baseline_current,Current Breakout Confirmation,MA,23,-0.008938399668454522,-0.017255238955730053,0.4782608695652174
baseline_current,Current Breakout Confirmation,QCOM,23,0.019093291700903337,0.0027147991874168086,0.6521739130434783
baseline_current,Current Breakout Confirmation,TSLA,23,0.01451757461338157,0.01602547650094221,0.4782608695652174
baseline_current,Current Breakout Confirmation,TXN,23,-0.009967077348552907,-0.013386816352155271,0.30434782608695654
baseline_current,Current Breakout Confirmation,DHR,22,0.007243494430424935,0.0030749270831234173,0.5454545454545454
baseline_current,Current Breakout Confirmation,UNH,22,-0.022999293440441125,-0.03860528978772891,0.5
baseline_current,Current Breakout Confirmation,ABT,21,-0.002057186643788384,-0.007125474884007589,0.5714285714285714
baseline_current,Current Breakout Confirmation,INTC,21,0.0645474017339361,0.06136214230768589,0.5238095238095238
baseline_current,Current Breakout Confirmation,CVS,20,0.0027873077271018064,0.008368699528685592,0.55
baseline_current,Current Breakout Confirmation,MDLZ,20,0.009412403873570691,0.014821779933434092,0.6
baseline_current,Current Breakout Confirmation,PEP,20,-0.016237239255833136,-0.015417726273611005,0.45
baseline_current,Current Breakout Confirmation,PG,20,-0.0034253312638634903,0.00846864547204112,0.45
baseline_current,Current Breakout Confirmation,USB,20,-0.004269752101179169,-0.01367949390524032,0.45
baseline_current,Current Breakout Confirmation,SBUX,19,-0.03919983297835294,-0.0398069999400391,0.21052631578947367
baseline_current,Current Breakout Confirmation,BA,18,0.01692955958091997,-0.004271773155243828,0.3888888888888889
baseline_current,Current Breakout Confirmation,UNP,18,-0.022303585235119112,-0.01055530411576655,0.2222222222222222
baseline_current,Current Breakout Confirmation,VZ,17,-0.0013302370695795892,-0.012160607331211395,0.5294117647058824
baseline_current,Current Breakout Confirmation,MMM,15,-0.004414151432216477,-0.013307882857078386,0.4
baseline_current,Current Breakout Confirmation,PFE,15,0.02551181062765974,0.01823585586585398,0.5333333333333333
baseline_current,Current Breakout Confirmation,CMCSA,13,0.008347505957598863,0.0037480734469010047,0.6923076923076923
baseline_current,Current Breakout Confirmation,UPS,13,-0.014489020608148776,0.01173331689365864,0.3076923076923077
baseline_current,Current Breakout Confirmation,NKE,12,-0.02482888972059318,-0.03653506084412203,0.3333333333333333
baseline_current,Current Breakout Confirmation,DIS,10,0.024244656791106,0.014188155665276958,0.7
baseline_current,Current Breakout Confirmation,MDT,10,-0.022739033732336267,-0.03842227020321535,0.2
leadership_quality,Leadership-Quality Breakout,MSFT,34,0.016514439971738834,-0.0034647088409380765,0.6176470588235294
leadership_quality,Leadership-Quality Breakout,JPM,28,-0.0028698166509316747,-0.009463933457804398,0.5357142857142857
leadership_quality,Leadership-Quality Breakout,BNY,27,0.015585306493276217,0.007149145593703836,0.6666666666666666
leadership_quality,Leadership-Quality Breakout,AXP,25,0.003627891195133981,-0.011479785777936971,0.56
leadership_quality,Leadership-Quality Breakout,C,25,0.0012401423055370619,-0.0025529954800033792,0.52
leadership_quality,Leadership-Quality Breakout,GE,25,0.02376499292857013,0.017468680767884544,0.76
leadership_quality,Leadership-Quality Breakout,ISRG,24,0.015632309508295392,0.007664198730962256,0.6666666666666666
leadership_quality,Leadership-Quality Breakout,CAT,23,0.03194079481865898,0.028910697215684362,0.5652173913043478
leadership_quality,Leadership-Quality Breakout,CRM,23,0.01747648650264117,-0.0011140377264360732,0.6956521739130435
leadership_quality,Leadership-Quality Breakout,AAPL,21,-0.007331419077184439,-0.002613238252871556,0.47619047619047616
leadership_quality,Leadership-Quality Breakout,CSCO,21,0.0019298656248026372,-0.000697164219653601,0.5238095238095238
leadership_quality,Leadership-Quality Breakout,INTU,21,0.01886505599133984,0.011915959516429828,0.6190476190476191
leadership_quality,Leadership-Quality Breakout,BAC,20,-0.004930216577879437,-0.02213713043423173,0.5
leadership_quality,Leadership-Quality Breakout,IBM,20,0.01988938716899107,0.007808970676013766,0.6
leadership_quality,Leadership-Quality Breakout,MS,20,-0.00044241810310340356,-0.007165044382387437,0.4
leadership_quality,Leadership-Quality Breakout,EMR,19,0.003039279747960115,-0.0028712414973513776,0.5263157894736842
leadership_quality,Leadership-Quality Breakout,SCHW,19,-0.003128568804140983,-0.009459621841602433,0.5263157894736842
leadership_quality,Leadership-Quality Breakout,WFC,19,0.011348762896401363,-0.006237203740095714,0.5789473684210527
leadership_quality,Leadership-Quality Breakout,GS,18,-0.0056172172980302505,-0.010057506026444415,0.4444444444444444
leadership_quality,Leadership-Quality Breakout,NOW,18,-0.0035939844625399267,-0.006523641385525087,0.5
