variant,date,portfolio_label,count,avg_fwd_1w_return,avg_fwd_2w_return,avg_fwd_3w_return
strict_rs_entry,2025-03-21,top5,5,-0.007518358836823546,-0.08523148397641736,-0.06408474489195289
strict_rs_entry,2025-03-28,top2,2,-0.09599194347971612,-0.11636011924074657,-0.13024177180407648
strict_rs_entry,2025-03-28,top5,5,-0.07116000294438259,-0.07494533578049303,-0.06396104372427325
strict_rs_entry,2025-04-04,top2,1,-0.03156650318409493,-0.009901406612668584,-0.04028702907278581
strict_rs_entry,2025-04-04,top5,1,-0.03156650318409493,-0.009901406612668584,-0.04028702907278581
strict_rs_entry,2025-04-11,top2,2,-0.025924008052949143,-0.04748633267181446,-0.011742820061202475
strict_rs_entry,2025-04-11,top5,5,-0.0076369191127271694,-0.02785965687475076,-0.014137749749933736
strict_rs_entry,2025-04-25,top2,1,0.003641888493785217,-0.0031720425722352452,0.001174794065958995
strict_rs_entry,2025-04-25,top5,1,0.003641888493785217,-0.0031720425722352452,0.001174794065958995
strict_rs_entry,2025-05-02,top2,1,-0.020556949663765867,-0.0051645785947390666,-0.024405100375791133
strict_rs_entry,2025-05-02,top5,1,-0.020556949663765867,-0.0051645785947390666,-0.024405100375791133
strict_rs_entry,2025-05-09,top2,2,0.07458869417172809,0.045425622182458936,0.0973674974760923
strict_rs_entry,2025-05-09,top5,5,0.0708764008788068,0.04028170443894004,0.058086222542944335
strict_rs_entry,2025-05-16,top2,2,-0.019789886060756712,-0.0019740383920839877,0.007415623274055427
strict_rs_entry,2025-05-16,top5,5,-0.018772554463943058,-0.0014717262529682974,0.014919945513466981
strict_rs_entry,2025-05-23,top2,2,0.02426080673580333,-0.025951654414364644,-0.011646055980517933
strict_rs_entry,2025-05-23,top5,5,0.049082225795444814,0.03649750601013109,0.0394204225590995
strict_rs_entry,2025-05-30,top2,2,0.02274504452786963,0.01947685074879535,0.05260326961210415
strict_rs_entry,2025-05-30,top5,5,-0.018783772157743496,-0.003460972113378391,0.036222040003059064
strict_rs_entry,2025-06-06,top2,2,0.010288110056915989,0.03715849415751504,0.09765106318342487
strict_rs_entry,2025-06-06,top5,5,-0.00452445764141578,0.013882865728226812,0.06687710817540551
strict_rs_entry,2025-06-13,top2,2,0.009582138212074764,-0.0027975343520592055,0.005729248046337343
strict_rs_entry,2025-06-13,top5,3,0.003099773543677705,-0.007691046367937049,0.009824217643492025
strict_rs_entry,2025-06-20,top2,2,-0.005031665967698107,0.045862547089206784,0.08823270518316895
strict_rs_entry,2025-06-20,top5,5,0.0286021600478086,0.044204296441406776,0.08463334300760521
strict_rs_entry,2025-06-27,top2,2,0.03297143569130134,0.02063423724942759,0.03298645931864996
strict_rs_entry,2025-06-27,top5,5,0.021483528718704382,0.03452378234866118,0.062279270746369964
strict_rs_entry,2025-07-11,top2,2,0.06515688631823024,0.12934780551882463,0.13887470356528508
strict_rs_entry,2025-07-11,top5,5,0.04914330326227663,0.0995545479223893,0.10623237131081646
strict_rs_entry,2025-07-18,top2,2,0.0278715811507807,0.020956840839923996,0.06046624126744082
strict_rs_entry,2025-07-18,top5,5,0.047318247294744896,0.05479029515320266,0.07395277676530662
strict_rs_entry,2025-07-25,top2,2,-0.01018278611050838,0.012877229249293465,0.024617800133225898
strict_rs_entry,2025-07-25,top5,5,-0.02572570326540764,-0.0323227227390509,-0.030976576131086862
strict_rs_entry,2025-08-01,top2,2,0.0011119888816082946,0.013160282669169021,-0.027576973324641985
strict_rs_entry,2025-08-01,top5,2,0.0011119888816082946,0.013160282669169021,-0.027576973324641985
strict_rs_entry,2025-08-08,top2,2,0.00758976009666118,-0.027360903217721944,-0.05263502515287655
