ticker,date,strategy_id,strategy_name,action_label,refined_score,fwd_1w_return
WMT,2025-02-07,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.028571422106296707
XLE,2025-02-07,no-action,No actionable setup,No action,4,0.017050611764430235
XLF,2025-02-07,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.0003859602061261347
XLK,2025-02-07,no-action,No actionable setup,No action,3,0.030710392885296534
XLV,2025-02-07,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.011131528413256708
XOM,2025-02-07,no-action,No actionable setup,No action,2,-0.005969340890093822
AAPL,2025-02-14,trend-hold,Trend hold / monitor,Hold,7,0.010220768346759446
ABBV,2025-02-14,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.058122087404295364
AMD,2025-02-14,no-action,No actionable setup,No action,1,-0.04412022927578829
AMZN,2025-02-14,no-action,No actionable setup,No action,5,-0.06983551894964435
AVGO,2025-02-14,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.10774974825681882
CAT,2025-02-14,no-action,No actionable setup,No action,1,-0.040756236833399684
COST,2025-02-14,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.03382003155822588
CRM,2025-02-14,no-action,No actionable setup,No action,2,-0.055797148110249495
GE,2025-02-14,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.04590194153012683
GOOGL,2025-02-14,no-action,No actionable setup,No action,1,-0.0322841649056409
GS,2025-02-14,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.052092913148786724
JPM,2025-02-14,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.05513576124195807
LLY,2025-02-14,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,6,0.04397882670691966
MA,2025-02-14,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.0101990397089472
META,2025-02-14,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.09304027531647485
MSFT,2025-02-14,no-action,No actionable setup,No action,0,-0.010846394131730497
NFLX,2025-02-14,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.0662478787818509
NOW,2025-02-14,no-action,No actionable setup,No action,0,-0.05985018354143923
NVDA,2025-02-14,trend-hold,Trend hold / monitor,Hold,6,-0.06172133199497032
PANW,2025-02-14,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.04819276832713848
PLTR,2025-02-14,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.2390063988055221
QQQ,2025-02-14,broad-market-trend-hold,Index trend follow-through,Buy now,7,-0.033968277371683286
TSLA,2025-02-14,no-action,No actionable setup,No action,0,-0.07112746689262117
UBER,2025-02-14,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.03777386135943095
V,2025-02-14,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.011164218745336907
VOO,2025-02-14,broad-market-trend-hold,Index trend follow-through,Buy now,6,-0.020599596466276848
WMT,2025-02-14,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.0996732281365672
XLE,2025-02-14,no-action,No actionable setup,No action,4,0.00977014828910372
XLF,2025-02-14,broad-market-trend-hold,Index trend follow-through,Buy now,6,-0.016023127964905348
XLK,2025-02-14,trend-hold,Trend hold / monitor,Hold,6,-0.03525443459945832
XLV,2025-02-14,no-action,No actionable setup,No action,4,0.01947508291434019
XOM,2025-02-14,no-action,No actionable setup,No action,0,0.027993337390032513
AAPL,2025-02-21,trend-hold,Trend hold / monitor,Hold,7,-0.015108966270650614
ABBV,2025-02-21,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,0.034392304459956335
AMD,2025-02-21,no-action,No actionable setup,No action,0,-0.0990616753005571
AMZN,2025-02-21,no-action,No actionable setup,No action,1,-0.019854109407165255
AVGO,2025-02-21,no-action,No actionable setup,No action,0,-0.08794480318423403
CAT,2025-02-21,no-action,No actionable setup,No action,0,0.011498657698665538
COST,2025-02-21,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,0.01312034981623933
CRM,2025-02-21,no-action,No actionable setup,No action,0,-0.03857321549489212
GE,2025-02-21,no-action,No actionable setup,No action,4,0.03578038247995052
GOOGL,2025-02-21,no-action,No actionable setup,No action,0,-0.052209755602886876
GS,2025-02-21,no-action,No actionable setup,No action,3,-0.005290917020087216
JPM,2025-02-21,no-action,No actionable setup,No action,4,0.0015516336560021937
LLY,2025-02-21,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.053738225209025714
MA,2025-02-21,no-action,No actionable setup,No action,6,0.03372134574027141
META,2025-02-21,no-action,No actionable setup,No action,6,-0.022456259030154024
MSFT,2025-02-21,no-action,No actionable setup,No action,0,-0.02748585643557877
NFLX,2025-02-21,no-action,No actionable setup,No action,6,-0.022519091168505367
NOW,2025-02-21,no-action,No actionable setup,No action,0,-0.009217777534958116
NVDA,2025-02-21,no-action,No actionable setup,No action,1,-0.07074310068417666
PANW,2025-02-21,no-action,No actionable setup,No action,6,-0.0031408998971351743
PLTR,2025-02-21,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,-0.16211150027171484
QQQ,2025-02-21,no-action,No actionable setup,No action,4,-0.03404425768000752
TSLA,2025-02-21,no-action,No actionable setup,No action,0,-0.13268199652544077
UBER,2025-02-21,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,6,-0.03650649354417246
V,2025-02-21,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,0.040685142528464446
VOO,2025-02-21,no-action,No actionable setup,No action,4,-0.00982325855941324
WMT,2025-02-21,no-action,No actionable setup,No action,4,0.04040938890464818
XLE,2025-02-21,broad-market-trend-hold,Index trend follow-through,Buy now,6,0.0007698195819783038
XLF,2025-02-21,no-action,No actionable setup,No action,5,0.028177345914793817
XLK,2025-02-21,no-action,No actionable setup,No action,1,-0.03976666467434675
XLV,2025-02-21,no-action,No actionable setup,No action,7,0.017073005019780263
XOM,2025-02-21,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,0.005781907810393561
AAPL,2025-02-28,trend-hold,Trend hold / monitor,Hold,6,-0.01145380853298461
ABBV,2025-02-28,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,0.025163825946292295
AMD,2025-02-28,no-action,No actionable setup,No action,0,0.004506278244460038
AMZN,2025-02-28,no-action,No actionable setup,No action,0,-0.06138118925110747
AVGO,2025-02-28,no-action,No actionable setup,No action,0,-0.02241380998885678
CAT,2025-02-28,no-action,No actionable setup,No action,1,0.018461914117087863
COST,2025-02-28,wait-for-confirmation,Breakout confirmation,Wait for confirmation,8,-0.0803921276457289
CRM,2025-02-28,no-action,No actionable setup,No action,0,-0.05022659442175359
GE,2025-02-28,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,-0.06343603195985803
GOOGL,2025-02-28,no-action,No actionable setup,No action,0,0.0210242063467172
GS,2025-02-28,no-action,No actionable setup,No action,3,-0.10062832012126022
JPM,2025-02-28,no-action,No actionable setup,No action,5,-0.08452671692082991
LLY,2025-02-28,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.055451144892314064
MA,2025-02-28,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.05125709800711964
META,2025-02-28,no-action,No actionable setup,No action,3,-0.06366363107655804
MSFT,2025-02-28,no-action,No actionable setup,No action,0,-0.009269736684314522
NFLX,2025-02-28,no-action,No actionable setup,No action,5,-0.09122337967177485
NOW,2025-02-28,no-action,No actionable setup,No action,0,-0.08510792636143927
NVDA,2025-02-28,no-action,No actionable setup,No action,2,-0.09790262493439117
PANW,2025-02-28,no-action,No actionable setup,No action,6,-0.049887099539904556
PLTR,2025-02-28,no-action,No actionable setup,No action,3,-0.00011769320597554422
QQQ,2025-02-28,no-action,No actionable setup,No action,2,-0.03223331650823957
TSLA,2025-02-28,no-action,No actionable setup,No action,-1,-0.10345414848116774
UBER,2025-02-28,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,0.003420530187197679
V,2025-02-28,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.04794459634568171
VOO,2025-02-28,no-action,No actionable setup,No action,3,-0.030787265568555933
WMT,2025-02-28,no-action,No actionable setup,No action,5,-0.06987120319442697
XLE,2025-02-28,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,-0.03923076587718921
XLF,2025-02-28,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,-0.05864318427356341
XLK,2025-02-28,no-action,No actionable setup,No action,1,-0.030993683904572134
XLV,2025-02-28,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,0.0023501384591992913
XOM,2025-02-28,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,-0.020749170484104962
AAPL,2025-03-07,no-action,No actionable setup,No action,6,-0.10699795477215135
ABBV,2025-03-07,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.011759713904638591
AMD,2025-03-07,no-action,No actionable setup,No action,1,0.006579639898045331
AMZN,2025-03-07,no-action,No actionable setup,No action,0,-0.0065244820665385506
AVGO,2025-03-07,no-action,No actionable setup,No action,0,0.002974900247704859
CAT,2025-03-07,trend-hold,Trend hold / monitor,Hold,3,-0.030430983488447638
COST,2025-03-07,no-action,No actionable setup,No action,1,-0.06262510479133354
CRM,2025-03-07,no-action,No actionable setup,No action,0,-0.012337023476386655
GE,2025-03-07,no-action,No actionable setup,No action,3,0.016817097777624745
GOOGL,2025-03-07,no-action,No actionable setup,No action,1,-0.04814215511218145
GS,2025-03-07,no-action,No actionable setup,No action,1,-0.03262638755553249
JPM,2025-03-07,no-action,No actionable setup,No action,1,-0.04061415051786543
LLY,2025-03-07,no-action,No actionable setup,No action,5,-0.06451394410929479
MA,2025-03-07,no-action,No actionable setup,No action,4,-0.03498729666855693
META,2025-03-07,no-action,No actionable setup,No action,1,-0.028865515349855708
MSFT,2025-03-07,no-action,No actionable setup,No action,0,-0.012076987692875463
NFLX,2025-03-07,no-action,No actionable setup,No action,1,0.030175881640660096
NOW,2025-03-07,no-action,No actionable setup,No action,0,-0.007406332442939867
NVDA,2025-03-07,no-action,No actionable setup,No action,-1,0.07968759901490174
PANW,2025-03-07,no-action,No actionable setup,No action,2,0.00779308969871062
PLTR,2025-03-07,no-action,No actionable setup,No action,0,0.015663574894575705
QQQ,2025-03-07,no-action,No actionable setup,No action,1,-0.024665008788409493
TSLA,2025-03-07,no-action,No actionable setup,No action,-1,-0.048311634566107875
UBER,2025-03-07,no-action,No actionable setup,No action,6,-0.06188532580376982
V,2025-03-07,no-action,No actionable setup,No action,5,-0.03915214654375976
VOO,2025-03-07,no-action,No actionable setup,No action,1,-0.022756864970885804
WMT,2025-03-07,no-action,No actionable setup,No action,1,-0.06945053054735661
XLE,2025-03-07,no-action,No actionable setup,No action,3,0.02664991219171653
XLF,2025-03-07,no-action,No actionable setup,No action,2,-0.01221495291465946
XLK,2025-03-07,no-action,No actionable setup,No action,1,-0.02104873700944898
XLV,2025-03-07,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.02913991250728032
XOM,2025-03-07,no-action,No actionable setup,No action,5,0.026417216762918194
AAPL,2025-03-14,no-action,No actionable setup,No action,1,0.02238980119118472
ABBV,2025-03-14,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,-0.008310949285152969
AMD,2025-03-14,no-action,No actionable setup,No action,1,0.05417451871419332
AMZN,2025-03-14,no-action,No actionable setup,No action,0,-0.008790049311442782
AVGO,2025-03-14,no-action,No actionable setup,No action,0,-0.019842435088692545
CAT,2025-03-14,no-action,No actionable setup,No action,2,-0.011365020912321389
COST,2025-03-14,no-action,No actionable setup,No action,1,0.00590763226439206
CRM,2025-03-14,no-action,No actionable setup,No action,0,0.004366504106493085
GE,2025-03-14,no-action,No actionable setup,No action,5,0.03561465298931288
GOOGL,2025-03-14,no-action,No actionable setup,No action,0,-0.009063991481116696
GS,2025-03-14,no-action,No actionable setup,No action,0,0.043830078278907836
JPM,2025-03-14,no-action,No actionable setup,No action,0,0.03953709492720758
LLY,2025-03-14,no-action,No actionable setup,No action,2,0.02961354604152322
MA,2025-03-14,no-action,No actionable setup,No action,3,0.015256590799566982
META,2025-03-14,no-action,No actionable setup,No action,0,-0.018680013235669035
MSFT,2025-03-14,no-action,No actionable setup,No action,1,0.006948765246026278
NFLX,2025-03-14,no-action,No actionable setup,No action,2,0.046067496037784705
NOW,2025-03-14,no-action,No actionable setup,No action,0,-0.019636838176015026
NVDA,2025-03-14,no-action,No actionable setup,No action,0,-0.03262925355838808
PANW,2025-03-14,no-action,No actionable setup,No action,2,-0.0001096249537860805
PLTR,2025-03-14,no-action,No actionable setup,No action,1,0.05473099881286125
QQQ,2025-03-14,no-action,No actionable setup,No action,0,0.0024600605986995205
TSLA,2025-03-14,no-action,No actionable setup,No action,-1,-0.005080362570515584
UBER,2025-03-14,no-action,No actionable setup,No action,2,0.0599579748868706
V,2025-03-14,no-action,No actionable setup,No action,3,0.011633562420590327
VOO,2025-03-14,no-action,No actionable setup,No action,1,0.005411022444390401
WMT,2025-03-14,no-action,No actionable setup,No action,0,0.007381428167260395
XLE,2025-03-14,trend-hold,Trend hold / monitor,Hold,7,0.030748601171455503
XLF,2025-03-14,no-action,No actionable setup,No action,2,0.019373425759285468
XLK,2025-03-14,no-action,No actionable setup,No action,0,9.350412373865247e-05
XLV,2025-03-14,no-action,No actionable setup,No action,4,0.011522897344446337
XOM,2025-03-14,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,0.03217156769464857
AAPL,2025-03-21,no-action,No actionable setup,No action,1,-0.0016951957150955765
ABBV,2025-03-21,no-action,No actionable setup,No action,6,-0.02247512663283968
AMD,2025-03-21,trend-hold,Trend hold / monitor,Hold,3,-0.0302517958177958
AMZN,2025-03-21,no-action,No actionable setup,No action,0,-0.017787092267182558
AVGO,2025-03-21,no-action,No actionable setup,No action,0,-0.11760413291371519
CAT,2025-03-21,no-action,No actionable setup,No action,2,-0.018136864494699978
COST,2025-03-21,no-action,No actionable setup,No action,1,0.022435786419513493
CRM,2025-03-21,no-action,No actionable setup,No action,1,-0.03795165733659467
GE,2025-03-21,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.020820065146423983
GOOGL,2025-03-21,no-action,No actionable setup,No action,0,-0.0589060512136641
GS,2025-03-21,no-action,No actionable setup,No action,1,-0.038963830131455546
JPM,2025-03-21,no-action,No actionable setup,No action,1,0.00504904687352381
LLY,2025-03-21,no-action,No actionable setup,No action,4,-0.017980583625129887
MA,2025-03-21,no-action,No actionable setup,No action,3,0.009184384415862556
META,2025-03-21,no-action,No actionable setup,No action,0,-0.032721190382599574
MSFT,2025-03-21,trend-hold,Trend hold / monitor,Hold,3,-0.03184588678030287
NFLX,2025-03-21,trend-hold,Trend hold / monitor,Hold,5,-0.02753332025605082
NOW,2025-03-21,no-action,No actionable setup,No action,0,-0.036230751966568
NVDA,2025-03-21,no-action,No actionable setup,No action,0,-0.06822429046304912
PANW,2025-03-21,no-action,No actionable setup,No action,1,-0.052435346826101736
PLTR,2025-03-21,no-action,No actionable setup,No action,1,-0.056178547293145975
QQQ,2025-03-21,no-action,No actionable setup,No action,1,-0.02474834453688446
TSLA,2025-03-21,no-action,No actionable setup,No action,-1,0.05966780860640841
UBER,2025-03-21,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,-0.04074362456616876
V,2025-03-21,no-action,No actionable setup,No action,4,0.021420492054346818
VOO,2025-03-21,no-action,No actionable setup,No action,3,-0.01818325797694509
WMT,2025-03-21,no-action,No actionable setup,No action,1,-0.00965342868863417
XLE,2025-03-21,trend-hold,Trend hold / monitor,Hold,7,-0.0009727230993946678
XLF,2025-03-21,no-action,No actionable setup,No action,4,-0.005054589660889897
XLK,2025-03-21,no-action,No actionable setup,No action,1,-0.035427190097220396
XLV,2025-03-21,no-action,No actionable setup,No action,7,-0.014188279293699257
XOM,2025-03-21,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.019307388371719414
AAPL,2025-03-28,no-action,No actionable setup,No action,0,-0.1354749419024568
ABBV,2025-03-28,no-action,No actionable setup,No action,5,-0.08928826134607215
AMD,2025-03-28,no-action,No actionable setup,No action,3,-0.1691532540010342
AMZN,2025-03-28,no-action,No actionable setup,No action,0,-0.1127023717472343
AVGO,2025-03-28,no-action,No actionable setup,No action,0,-0.13499291917100165
CAT,2025-03-28,no-action,No actionable setup,No action,1,-0.126209516700573
COST,2025-03-28,no-action,No actionable setup,No action,1,-0.014177218613812714
CRM,2025-03-28,no-action,No actionable setup,No action,0,-0.10819723147679561
GE,2025-03-28,no-action,No actionable setup,No action,3,-0.16544930216310205
GOOGL,2025-03-28,no-action,No actionable setup,No action,0,-0.056567068126493036
GS,2025-03-28,no-action,No actionable setup,No action,0,-0.13313816137995738
JPM,2025-03-28,trend-hold,Trend hold / monitor,Hold,2,-0.13411573607428962
LLY,2025-03-28,no-action,No actionable setup,No action,1,-0.10249113906466634
MA,2025-03-28,no-action,No actionable setup,No action,3,-0.09404191138798335
META,2025-03-28,no-action,No actionable setup,No action,0,-0.12485692073959276
MSFT,2025-03-28,no-action,No actionable setup,No action,1,-0.05005277736555935
NFLX,2025-03-28,no-action,No actionable setup,No action,1,-0.0835145197051772
NOW,2025-03-28,no-action,No actionable setup,No action,0,-0.0954046325695268
NVDA,2025-03-28,no-action,No actionable setup,No action,0,-0.14005654113980803
PANW,2025-03-28,no-action,No actionable setup,No action,0,-0.11107888280152645
PLTR,2025-03-28,no-action,No actionable setup,No action,2,-0.13791492776158543
QQQ,2025-03-28,no-action,No actionable setup,No action,0,-0.09866931541941393
TSLA,2025-03-28,no-action,No actionable setup,No action,1,-0.09151962145463999
UBER,2025-03-28,no-action,No actionable setup,No action,2,-0.11175253956588271
V,2025-03-28,trend-hold,Trend hold / monitor,Hold,4,-0.08668514129099902
VOO,2025-03-28,no-action,No actionable setup,No action,1,-0.08864526206224022
WMT,2025-03-28,no-action,No actionable setup,No action,0,-0.023018192006455496
XLE,2025-03-28,trend-hold,Trend hold / monitor,Hold,6,-0.1478956845592463
XLF,2025-03-28,no-action,No actionable setup,No action,2,-0.10180854327863664
XLK,2025-03-28,no-action,No actionable setup,No action,0,-0.11633883708481552
XLV,2025-03-28,no-action,No actionable setup,No action,4,-0.06393582355383864
XOM,2025-03-28,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,-0.1137348733308634
AAPL,2025-05-02,no-action,No actionable setup,No action,2,-0.033211624648215476
ABBV,2025-05-02,no-action,No actionable setup,No action,3,-0.06988459229041766
AMD,2025-05-02,trend-hold,Trend hold / monitor,Hold,3,0.040890619041948906
AMZN,2025-05-02,trend-hold,Trend hold / monitor,Hold,4,0.016212242869359406
AVGO,2025-05-02,trend-hold,Trend hold / monitor,Hold,5,0.02239244535582907
CAT,2025-05-02,trend-hold,Trend hold / monitor,Hold,4,0.005993581578424889
COST,2025-05-02,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.0002082326093839626
CRM,2025-05-02,trend-hold,Trend hold / monitor,Hold,4,0.0012361017597308788
GE,2025-05-02,trend-hold,Trend hold / monitor,Hold,6,0.03495430848481984
GOOGL,2025-05-02,trend-hold,Trend hold / monitor,Hold,6,-0.06876790137927247
GS,2025-05-02,trend-hold,Trend hold / monitor,Hold,5,0.0017664724308898982
JPM,2025-05-02,trend-hold,Trend hold / monitor,Hold,6,0.002257365397880795
LLY,2025-05-02,trend-hold,Trend hold / monitor,Hold,2,-0.10812023544947857
MA,2025-05-02,trend-hold,Trend hold / monitor,Hold,4,0.01653586899618409
META,2025-05-02,trend-hold,Trend hold / monitor,Hold,5,-0.007587734328292295
MSFT,2025-05-02,trend-hold,Trend hold / monitor,Hold,6,0.007925960799270548
NFLX,2025-05-02,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.014068421449147661
NOW,2025-05-02,trend-hold,Trend hold / monitor,Hold,5,0.002762509647394884
NVDA,2025-05-02,trend-hold,Trend hold / monitor,Hold,5,0.018777305902872632
PANW,2025-05-02,trend-hold,Trend hold / monitor,Hold,6,-0.004102313718594597
PLTR,2025-05-02,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.05616346794414229
QQQ,2025-05-02,trend-hold,Trend hold / monitor,Hold,5,-0.0017592729071160829
TSLA,2025-05-02,trend-hold,Trend hold / monitor,Hold,4,0.038473655650225425
UBER,2025-05-02,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.017441875201643087
V,2025-05-02,no-action,No actionable setup,No action,5,0.014211744403523241
VOO,2025-05-02,trend-hold,Trend hold / monitor,Hold,5,-0.003956131957648212
WMT,2025-05-02,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.020556949663765867
XLE,2025-05-02,no-action,No actionable setup,No action,1,0.005489106243176556
XLF,2025-05-02,trend-hold,Trend hold / monitor,Hold,5,0.0020096923671937272
XLK,2025-05-02,trend-hold,Trend hold / monitor,Hold,5,0.004570451458263403
XLV,2025-05-02,no-action,No actionable setup,No action,2,-0.042229164477477044
XOM,2025-05-02,no-action,No actionable setup,No action,1,0.010356825944855208
AAPL,2025-05-09,no-action,No actionable setup,No action,1,0.06412127036625237
ABBV,2025-05-09,trend-hold,Trend hold / monitor,Hold,2,-0.0031419383091969566
AMD,2025-05-09,trend-hold,Trend hold / monitor,Hold,5,0.13934269098933183
AMZN,2025-05-09,trend-hold,Trend hold / monitor,Hold,4,0.06490209747098974
AVGO,2025-05-09,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,6,0.09803075869969025
CAT,2025-05-09,trend-hold,Trend hold / monitor,Hold,5,0.0858669365344582
COST,2025-05-09,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,0.01759756443038607
CRM,2025-05-09,trend-hold,Trend hold / monitor,Hold,5,0.057112699520208476
GE,2025-05-09,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,0.07824707638671935
GOOGL,2025-05-09,no-action,No actionable setup,No action,0,0.08798692269333053
GS,2025-05-09,trend-hold,Trend hold / monitor,Hold,6,0.0915712501261925
JPM,2025-05-09,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.05721509255087365
LLY,2025-05-09,no-action,No actionable setup,No action,1,0.031065803254538116
MA,2025-05-09,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,8,0.025745663814194852
META,2025-05-09,trend-hold,Trend hold / monitor,Hold,3,0.08076091986324596
MSFT,2025-05-09,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,0.035420367055373436
NFLX,2025-05-09,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,6,0.04500005754397485
NOW,2025-05-09,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,6,0.06134319572045177
NVDA,2025-05-09,trend-hold,Trend hold / monitor,Hold,4,0.1607371806715816
PANW,2025-05-09,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,6,0.032365074032026264
PLTR,2025-05-09,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,5,0.10417733079948133
QQQ,2025-05-09,trend-hold,Trend hold / monitor,Hold,5,0.06873375097038426
TSLA,2025-05-09,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,6,0.1734057517846428
UBER,2025-05-09,strong-stock-constructive-pullback,Constructive pullback continuation,Buy now,7,0.10844105327475262
V,2025-05-09,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,0.0356838550727574
VOO,2025-05-09,trend-hold,Trend hold / monitor,Hold,5,0.05323432768128078
WMT,2025-05-09,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,0.015715432422275688
XLE,2025-05-09,trend-hold,Trend hold / monitor,Hold,3,0.037001128720926424
XLF,2025-05-09,trend-hold,Trend hold / monitor,Hold,6,0.034697142419953364
XLK,2025-05-09,trend-hold,Trend hold / monitor,Hold,6,0.07945768750533833
XLV,2025-05-09,no-action,No actionable setup,No action,0,0.003090169465951531
XOM,2025-05-09,trend-hold,Trend hold / monitor,Hold,3,0.008200586178673364
AAPL,2025-05-16,no-action,No actionable setup,No action,4,-0.07568868053652034
ABBV,2025-05-16,no-action,No actionable setup,No action,1,-0.004130038843493278
AMD,2025-05-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,6,-0.05854741587057333
AMZN,2025-05-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,6,-0.022374584983047563
AVGO,2025-05-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,0.000481171471317543
CAT,2025-05-16,trend-hold,Trend hold / monitor,Hold,5,-0.02881942505460633
COST,2025-05-16,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.016893595232233216
CRM,2025-05-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,6,-0.06189245884057515
GE,2025-05-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,0.004357556787277783
GOOGL,2025-05-16,no-action,No actionable setup,No action,4,0.013719229471103267
GS,2025-05-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.03310025410690476
JPM,2025-05-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,6,-0.025601757235834688
LLY,2025-05-16,no-action,No actionable setup,No action,2,-0.057671730325170034
MA,2025-05-16,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.0337745357590572
META,2025-05-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,6,-0.020739027297871027
MSFT,2025-05-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.009003448250611723
NFLX,2025-05-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.005153025217283114
NOW,2025-05-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,6,-0.03442674690423031
NVDA,2025-05-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.03035451104594389
PANW,2025-05-16,wait-for-confirmation,Breakout confirmation,Wait for confirmation,7,-0.032283116724362015
PLTR,2025-05-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.047946313380315186
QQQ,2025-05-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.023527869650602384
TSLA,2025-05-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,6,-0.030401778142846947
UBER,2025-05-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.04401351863200531
V,2025-05-16,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.03171556399848485
VOO,2025-05-16,broad-market-trend-hold,Index trend follow-through,Buy now,7,-0.02537250595647511
WMT,2025-05-16,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.01934040683219118
XLE,2025-05-16,no-action,No actionable setup,No action,4,-0.040828326580557794
XLF,2025-05-16,wait-for-confirmation,Breakout confirmation,Wait for confirmation,6,-0.029850763926584145
XLK,2025-05-16,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,-0.03439908830537797
XLV,2025-05-16,no-action,No actionable setup,No action,1,-0.020662710013292562
XOM,2025-05-16,no-action,No actionable setup,No action,3,-0.047693904664656284
AAPL,2025-05-23,no-action,No actionable setup,No action,0,0.03292872707069461
ABBV,2025-05-23,no-action,No actionable setup,No action,0,0.020353656543349086
AMD,2025-05-23,trend-hold,Trend hold / monitor,Hold,6,0.039162358720292056
AMZN,2025-05-23,wait-for-confirmation,Breakout confirmation,Wait for confirmation,5,0.02816054653778699
AVGO,2025-05-23,extended-strength-wait,"Extended strength, wait for pullback",Buy on pullback,7,0.08739946391428499
