variant_id,variant_name,review_week,trade_return_net,spy_trade_return_net,trade_count,holding_days,strategy_return_net,spy_exposure_return_net
stress_v1,Stress-Regime v1 Oversold Rebound,2024-04-19,0.021398635821932355,-0.00560183606453653,3,5,0.021398635821932355,-0.00560183606453653
stress_v1,Stress-Regime v1 Oversold Rebound,2024-04-26,0.04602050707365524,0.018691579910014244,1,5,0.04602050707365524,0.018691579910014244
stress_v1,Stress-Regime v1 Oversold Rebound,2024-07-19,-0.05443376454453497,-0.010287924869133323,2,5,-0.05443376454453497,-0.010287924869133323
stress_v1,Stress-Regime v1 Oversold Rebound,2024-07-26,-0.035665058037354314,0.011122099331438151,2,5,-0.035665058037354314,0.011122099331438151
stress_v1,Stress-Regime v1 Oversold Rebound,2024-08-02,-0.14512796358086744,-0.052260673309320826,1,5,-0.14512796358086744,-0.052260673309320826
stress_v1,Stress-Regime v1 Oversold Rebound,2024-08-09,0.03880729794039857,0.03692393653218997,5,5,0.03880729794039857,0.03692393653218997
stress_v1,Stress-Regime v1 Oversold Rebound,2024-09-13,0.039671603862039495,0.028069095584738912,1,5,0.039671603862039495,0.028069095584738912
stress_v1,Stress-Regime v1 Oversold Rebound,2024-11-01,0.2554603623912547,0.045544875067858204,2,5,0.2554603623912547,0.045544875067858204
stress_v1,Stress-Regime v1 Oversold Rebound,2024-11-08,-0.03949155390545256,0.033026897484752515,1,5,-0.03949155390545256,0.033026897484752515
stress_v1,Stress-Regime v1 Oversold Rebound,2024-12-20,0.015470601859115973,0.003122855694360051,2,5,0.015470601859115973,0.003122855694360051
stress_v1,Stress-Regime v1 Oversold Rebound,2025-01-03,-0.019371613001660015,-0.019839340047011378,1,5,-0.019371613001660015,-0.019839340047011378
stress_v1,Stress-Regime v1 Oversold Rebound,2025-02-28,-0.031829558875341446,-0.023593499809261086,5,5,-0.031829558875341446,-0.023593499809261086
stress_v1,Stress-Regime v1 Oversold Rebound,2025-03-07,-0.08060633436049758,-0.02476355351539805,1,5,-0.08060633436049758,-0.02476355351539805
stress_v1,Stress-Regime v1 Oversold Rebound,2025-03-14,0.031460992982643377,0.0032540782669633356,4,5,0.031460992982643377,0.0032540782669633356
stress_v1,Stress-Regime v1 Oversold Rebound,2025-03-21,-0.005368852297335967,0.010218976245202073,1,5,-0.005368852297335967,0.010218976245202073
stress_v1,Stress-Regime v1 Oversold Rebound,2025-04-11,0.07478160851004167,0.05439158225200713,3,5,0.07478160851004167,0.05439158225200713
stress_v1,Stress-Regime v1 Oversold Rebound,2025-08-01,-0.06466374770389538,0.022866535902284157,3,5,-0.06466374770389538,0.022866535902284157
stress_v1,Stress-Regime v1 Oversold Rebound,2025-08-08,0.034116964775219305,0.02144066185489657,1,5,0.034116964775219305,0.02144066185489657
stress_v1,Stress-Regime v1 Oversold Rebound,2025-08-22,0.010421581075583443,0.019036889896916875,1,5,0.010421581075583443,0.019036889896916875
stress_v1,Stress-Regime v1 Oversold Rebound,2025-10-17,0.018101005240106716,0.010457785411672972,2,5,0.018101005240106716,0.010457785411672972
stress_v1,Stress-Regime v1 Oversold Rebound,2025-11-07,-0.024031126455943963,-0.0005692027742312238,1,5,-0.024031126455943963,-0.0005692027742312238
stress_v1,Stress-Regime v1 Oversold Rebound,2025-11-21,0.04204202328655171,0.02373078138226492,4,5,0.04204202328655171,0.02373078138226492
stress_v1,Stress-Regime v1 Oversold Rebound,2025-12-19,0.028344772089795134,0.018459188810825422,1,5,0.028344772089795134,0.018459188810825422
stress_v1,Stress-Regime v1 Oversold Rebound,2026-02-06,0.080278165656545,0.0033865358761016057,2,5,0.080278165656545,0.0033865358761016057
stress_v1,Stress-Regime v1 Oversold Rebound,2026-02-13,-0.02997739971261465,-0.001061217970755422,2,5,-0.02997739971261465,-0.001061217970755422
stress_v1,Stress-Regime v1 Oversold Rebound,2026-03-06,0.0025282436725755364,-0.015925347422400205,2,5,0.0025282436725755364,-0.015925347422400205
stress_v1,Stress-Regime v1 Oversold Rebound,2026-03-13,-0.00534050399868613,-0.0156228787478484,3,5,-0.00534050399868613,-0.0156228787478484
v1_baseline_current,Current v1 Oversold Rebound,2021-03-26,0.03257827365511681,0.014745298155669162,4,5,0.03257827365511681,0.014745298155669162
v1_baseline_current,Current v1 Oversold Rebound,2021-04-23,-0.0029200501197380216,0.0005789493368774488,3,5,-0.0029200501197380216,0.0005789493368774488
v1_baseline_current,Current v1 Oversold Rebound,2021-04-30,0.005827361792056174,0.009550461215469987,2,5,0.005827361792056174,0.009550461215469987
v1_baseline_current,Current v1 Oversold Rebound,2021-05-07,-0.027515704545591102,-0.014183783498531832,2,5,-0.027515704545591102,-0.014183783498531832
v1_baseline_current,Current v1 Oversold Rebound,2021-05-14,0.02868174136725754,-0.00593678089135685,1,5,0.02868174136725754,-0.00593678089135685
v1_baseline_current,Current v1 Oversold Rebound,2021-05-21,-0.021326808204620074,0.010290948266034718,1,5,-0.021326808204620074,0.010290948266034718
v1_baseline_current,Current v1 Oversold Rebound,2021-07-09,-0.0820569683572055,0.005516059060048041,2,5,-0.0820569683572055,0.005516059060048041
v1_baseline_current,Current v1 Oversold Rebound,2021-07-23,0.025383206862321206,0.03576734298154238,1,5,0.025383206862321206,0.03576734298154238
v1_baseline_current,Current v1 Oversold Rebound,2021-08-06,-0.019503293583435943,0.003525726545664189,2,5,-0.019503293583435943,0.003525726545664189
v1_baseline_current,Current v1 Oversold Rebound,2021-10-01,-0.0014785459416933138,0.008518673103863561,3,5,-0.0014785459416933138,0.008518673103863561
v1_baseline_current,Current v1 Oversold Rebound,2021-10-29,0.015245997643972055,0.016742355124405695,1,5,0.015245997643972055,0.016742355124405695
v1_baseline_current,Current v1 Oversold Rebound,2021-11-26,-0.037649064948528266,-0.02764759816442075,1,5,-0.037649064948528266,-0.02764759816442075
v1_baseline_current,Current v1 Oversold Rebound,2021-12-03,0.022675189648213134,0.028893438442355368,2,5,0.022675189648213134,0.028893438442355368
v1_baseline_current,Current v1 Oversold Rebound,2021-12-10,-0.03340645512839361,-0.0033518266717267303,3,5,-0.03340645512839361,-0.0033518266717267303
v1_baseline_current,Current v1 Oversold Rebound,2021-12-17,0.04291711592232372,-0.0026474184272540207,2,5,0.04291711592232372,-0.0026474184272540207
v1_baseline_current,Current v1 Oversold Rebound,2022-01-07,-0.03837146561183133,-0.0027953982444862673,4,5,-0.03837146561183133,-0.0027953982444862673
v1_baseline_current,Current v1 Oversold Rebound,2022-01-14,-0.05344208083762045,-0.026112043042823357,4,5,-0.05344208083762045,-0.026112043042823357
v1_baseline_current,Current v1 Oversold Rebound,2022-01-28,0.004605583651493292,0.02089470582043851,3,5,0.004605583651493292,0.02089470582043851
v1_baseline_current,Current v1 Oversold Rebound,2022-03-04,-0.07563960016678761,-0.033931742489221706,1,5,-0.07563960016678761,-0.033931742489221706
v1_baseline_current,Current v1 Oversold Rebound,2022-04-15,-0.011878919782570272,0.012647796630066878,1,5,-0.011878919782570272,0.012647796630066878
v1_baseline_current,Current v1 Oversold Rebound,2022-04-22,-0.023508232987764666,-0.043651386213830745,2,5,-0.023508232987764666,-0.043651386213830745
v1_baseline_current,Current v1 Oversold Rebound,2022-04-29,0.029538654501443107,0.017061042644787843,3,5,0.029538654501443107,0.017061042644787843
v1_baseline_current,Current v1 Oversold Rebound,2022-05-06,0.034694104754191546,-0.043524588938385844,1,5,0.034694104754191546,-0.043524588938385844
v1_baseline_current,Current v1 Oversold Rebound,2022-05-13,0.0036585529178463916,-0.0068033471645619886,2,5,0.0036585529178463916,-0.0068033471645619886
v1_baseline_current,Current v1 Oversold Rebound,2022-05-27,0.022500329389634866,0.03833553034977366,1,5,0.022500329389634866,0.03833553034977366
v1_baseline_current,Current v1 Oversold Rebound,2022-06-17,0.022144221208588,0.012376449263609313,4,5,0.022144221208588,0.012376449263609313
v1_baseline_current,Current v1 Oversold Rebound,2022-07-01,0.034623090213282914,0.005842883298037506,1,5,0.034623090213282914,0.005842883298037506
v1_baseline_current,Current v1 Oversold Rebound,2022-07-15,0.0864955966936618,0.02386137493522167,1,5,0.0864955966936618,0.02386137493522167
v1_baseline_current,Current v1 Oversold Rebound,2022-08-12,-0.018684029704518323,0.013857529505388435,1,5,-0.018684029704518323,0.013857529505388435
v1_baseline_current,Current v1 Oversold Rebound,2022-08-26,-0.03202407581816573,-0.038372536530292004,5,5,-0.03202407581816573,-0.038372536530292004
v1_baseline_current,Current v1 Oversold Rebound,2022-09-02,0.020673350157035843,0.023679815173198948,5,5,0.020673350157035843,0.023679815173198948
v1_baseline_current,Current v1 Oversold Rebound,2022-09-09,-0.03533553285255653,0.0039883209115849656,1,5,-0.03533553285255653,0.0039883209115849656
v1_baseline_current,Current v1 Oversold Rebound,2022-09-16,-0.021185614528028363,-0.047673787382173205,1,5,-0.021185614528028363,-0.047673787382173205
v1_baseline_current,Current v1 Oversold Rebound,2022-09-23,-0.10321824317760753,-0.0643857701606485,1,5,-0.10321824317760753,-0.0643857701606485
v1_baseline_current,Current v1 Oversold Rebound,2022-09-30,0.020423186537947058,0.024079806356621658,4,5,0.020423186537947058,0.024079806356621658
v1_baseline_current,Current v1 Oversold Rebound,2022-11-25,0.03865115960595433,0.008538417396180775,2,5,0.03865115960595433,0.008538417396180775
v1_baseline_current,Current v1 Oversold Rebound,2022-12-09,-0.011988447285369823,-0.0024051982387333633,4,5,-0.011988447285369823,-0.0024051982387333633
v1_baseline_current,Current v1 Oversold Rebound,2022-12-16,0.01261941993400151,-0.0029392474283961283,1,5,0.01261941993400151,-0.0029392474283961283
v1_baseline_current,Current v1 Oversold Rebound,2022-12-23,0.007514490155587294,-0.012196049812603247,5,5,0.007514490155587294,-0.012196049812603247
v1_baseline_current,Current v1 Oversold Rebound,2022-12-30,0.0640141565534934,0.01010093913341348,2,5,0.0640141565534934,0.01010093913341348
v1_baseline_current,Current v1 Oversold Rebound,2023-02-03,-0.0023632399898527705,-0.012452279604215131,1,5,-0.0023632399898527705,-0.012452279604215131
v1_baseline_current,Current v1 Oversold Rebound,2023-02-10,-0.008834483162708072,-0.003911574264686355,1,5,-0.008834483162708072,-0.003911574264686355
v1_baseline_current,Current v1 Oversold Rebound,2023-02-17,-0.03242958519758171,-0.03528244236436984,2,5,-0.03242958519758171,-0.03528244236436984
v1_baseline_current,Current v1 Oversold Rebound,2023-02-24,-0.0252472563142756,-0.010324063025763051,4,5,-0.0252472563142756,-0.010324063025763051
v1_baseline_current,Current v1 Oversold Rebound,2023-03-03,-0.004526198151818983,0.014946144490481263,2,5,-0.004526198151818983,0.014946144490481263
v1_baseline_current,Current v1 Oversold Rebound,2023-03-17,0.001965553547447209,0.016328931852075623,1,5,0.001965553547447209,0.016328931852075623
v1_baseline_current,Current v1 Oversold Rebound,2023-04-07,0.012277283729214663,0.005991370742593151,1,5,0.012277283729214663,0.005991370742593151
v1_baseline_current,Current v1 Oversold Rebound,2023-04-21,-0.00046321692653927653,-0.0007132204209629994,1,5,-0.00046321692653927653,-0.0007132204209629994
v1_baseline_current,Current v1 Oversold Rebound,2023-04-28,0.053077467245800314,0.007051349774204853,1,5,0.053077467245800314,0.007051349774204853
v1_baseline_current,Current v1 Oversold Rebound,2023-05-05,-0.027396282501704367,-0.001643785092991094,4,5,-0.027396282501704367,-0.001643785092991094
v1_baseline_current,Current v1 Oversold Rebound,2023-05-19,-0.003268733636702324,-0.01197041287695799,1,5,-0.003268733636702324,-0.01197041287695799
v1_baseline_current,Current v1 Oversold Rebound,2023-06-02,0.0113333148378314,0.016682484269480158,1,5,0.0113333148378314,0.016682484269480158
v1_baseline_current,Current v1 Oversold Rebound,2023-06-30,0.027112273692954325,0.020291072196033766,2,5,0.027112273692954325,0.020291072196033766
v1_baseline_current,Current v1 Oversold Rebound,2023-07-28,-0.023003269318969233,0.00028352480973748047,1,5,-0.023003269318969233,0.00028352480973748047
v1_baseline_current,Current v1 Oversold Rebound,2023-08-18,-0.03810211252839146,0.005949601880190338,1,5,-0.03810211252839146,0.005949601880190338
v1_baseline_current,Current v1 Oversold Rebound,2023-08-25,0.012483993695735053,0.005784434506855398,1,5,0.012483993695735053,0.005784434506855398
v1_baseline_current,Current v1 Oversold Rebound,2023-09-15,-0.0448408807472962,-0.03120806963049072,1,5,-0.0448408807472962,-0.03120806963049072
v1_baseline_current,Current v1 Oversold Rebound,2023-09-29,0.0109990166215402,-0.01338285936348371,3,5,0.0109990166215402,-0.01338285936348371
v1_baseline_current,Current v1 Oversold Rebound,2023-11-10,-0.008190743309255953,0.02110438603709075,1,5,-0.008190743309255953,0.02110438603709075
v1_baseline_current,Current v1 Oversold Rebound,2023-12-08,0.022198103213211473,0.01783914411789933,1,5,0.022198103213211473,0.01783914411789933
v1_baseline_current,Current v1 Oversold Rebound,2023-12-22,0.02067952451381161,0.0035214412611848118,1,5,0.02067952451381161,0.0035214412611848118
v1_baseline_current,Current v1 Oversold Rebound,2023-12-29,-0.0639371244502045,-0.020397677670510594,1,5,-0.0639371244502045,-0.020397677670510594
v1_baseline_current,Current v1 Oversold Rebound,2024-01-05,0.011196559725830956,0.01685892711361996,5,5,0.011196559725830956,0.01685892711361996
v1_baseline_current,Current v1 Oversold Rebound,2024-01-12,-0.0303592491905727,-0.0017258036555400352,2,5,-0.0303592491905727,-0.0017258036555400352
v1_baseline_current,Current v1 Oversold Rebound,2024-01-26,-0.012820339381333644,0.010436640430335322,1,5,-0.012820339381333644,0.010436640430335322
v1_baseline_current,Current v1 Oversold Rebound,2024-02-02,0.030626134457092835,0.016642671483270144,2,5,0.030626134457092835,0.016642671483270144
v1_baseline_current,Current v1 Oversold Rebound,2024-02-16,-0.039088554772954365,-0.010423492211585004,1,5,-0.039088554772954365,-0.010423492211585004
v1_baseline_current,Current v1 Oversold Rebound,2024-03-01,-0.02133839423526862,0.004893671566100323,1,5,-0.02133839423526862,0.004893671566100323
v1_baseline_current,Current v1 Oversold Rebound,2024-03-15,0.06591736993289432,0.012079036465941774,1,5,0.06591736993289432,0.012079036465941774
v1_baseline_current,Current v1 Oversold Rebound,2024-03-22,-0.016669526408518598,0.004011082689608482,1,5,-0.016669526408518598,0.004011082689608482
v1_baseline_current,Current v1 Oversold Rebound,2024-04-05,-0.05701190116158633,-0.016621041759453226,2,5,-0.05701190116158633,-0.016621041759453226
v1_baseline_current,Current v1 Oversold Rebound,2024-04-19,0.021398635821932355,-0.00560183606453653,3,5,0.021398635821932355,-0.00560183606453653
v1_baseline_current,Current v1 Oversold Rebound,2024-04-26,0.04602050707365524,0.018691579910014244,1,5,0.04602050707365524,0.018691579910014244
v1_baseline_current,Current v1 Oversold Rebound,2024-05-31,0.07533603578093606,-0.004680173867423474,1,5,0.07533603578093606,-0.004680173867423474
v1_baseline_current,Current v1 Oversold Rebound,2024-06-07,0.0479135997439295,0.014422949702944889,1,5,0.0479135997439295,0.014422949702944889
v1_baseline_current,Current v1 Oversold Rebound,2024-06-21,-0.0204427002488331,-0.00614907438747858,1,5,-0.0204427002488331,-0.00614907438747858
v1_baseline_current,Current v1 Oversold Rebound,2024-06-28,0.014893612286863811,0.011997438306413644,2,5,0.014893612286863811,0.011997438306413644
v1_baseline_current,Current v1 Oversold Rebound,2024-07-05,0.02665980207189933,0.020422173256638754,1,5,0.02665980207189933,0.020422173256638754
v1_baseline_current,Current v1 Oversold Rebound,2024-07-19,-0.05443376454453497,-0.010287924869133323,2,5,-0.05443376454453497,-0.010287924869133323
v1_baseline_current,Current v1 Oversold Rebound,2024-07-26,-0.062288704213919785,-0.0074498144238565045,5,5,-0.062288704213919785,-0.0074498144238565045
v1_baseline_current,Current v1 Oversold Rebound,2024-08-02,-0.14512796358086744,-0.052260673309320826,1,5,-0.14512796358086744,-0.052260673309320826
v1_baseline_current,Current v1 Oversold Rebound,2024-08-09,0.03880729794039857,0.03692393653218997,5,5,0.03880729794039857,0.03692393653218997
v1_baseline_current,Current v1 Oversold Rebound,2024-09-13,0.039671603862039495,0.028069095584738912,1,5,0.039671603862039495,0.028069095584738912
v1_baseline_current,Current v1 Oversold Rebound,2024-10-04,0.023178191321852948,0.006001807590376941,1,5,0.023178191321852948,0.006001807590376941
v1_baseline_current,Current v1 Oversold Rebound,2024-10-18,-0.009286997541303686,0.004105726048613258,1,5,-0.009286997541303686,0.004105726048613258
v1_baseline_current,Current v1 Oversold Rebound,2024-11-01,0.2554603623912547,0.045544875067858204,2,5,0.2554603623912547,0.045544875067858204
v1_baseline_current,Current v1 Oversold Rebound,2024-11-08,-0.03949155390545256,0.033026897484752515,1,5,-0.03949155390545256,0.033026897484752515
v1_baseline_current,Current v1 Oversold Rebound,2024-11-22,0.020948211624537416,0.0139483201452848,1,5,0.020948211624537416,0.0139483201452848
v1_baseline_current,Current v1 Oversold Rebound,2024-11-29,0.058035066685879544,0.009670604254627293,1,5,0.058035066685879544,0.009670604254627293
v1_baseline_current,Current v1 Oversold Rebound,2024-12-06,-0.001123520758446182,-0.005125957238916621,2,5,-0.001123520758446182,-0.005125957238916621
v1_baseline_current,Current v1 Oversold Rebound,2024-12-20,0.015470601859115973,0.003122855694360051,2,5,0.015470601859115973,0.003122855694360051
v1_baseline_current,Current v1 Oversold Rebound,2025-01-03,-0.019371613001660015,-0.019839340047011378,1,5,-0.019371613001660015,-0.019839340047011378
v1_baseline_current,Current v1 Oversold Rebound,2025-01-31,0.04746061959565003,-0.0014707842356122714,3,5,0.04746061959565003,-0.0014707842356122714
v1_baseline_current,Current v1 Oversold Rebound,2025-02-14,-0.015615941666647426,0.008977953073413094,2,5,-0.015615941666647426,0.008977953073413094
v1_baseline_current,Current v1 Oversold Rebound,2025-02-21,-0.03955817856899524,-0.030209783112538524,1,5,-0.03955817856899524,-0.030209783112538524
v1_baseline_current,Current v1 Oversold Rebound,2025-02-28,-0.031829558875341446,-0.023593499809261086,5,5,-0.031829558875341446,-0.023593499809261086
v1_baseline_current,Current v1 Oversold Rebound,2025-03-07,-0.08060633436049758,-0.02476355351539805,1,5,-0.08060633436049758,-0.02476355351539805
v1_baseline_current,Current v1 Oversold Rebound,2025-03-14,0.031460992982643377,0.0032540782669633356,4,5,0.031460992982643377,0.0032540782669633356
v1_baseline_current,Current v1 Oversold Rebound,2025-03-21,-0.005368852297335967,0.010218976245202073,1,5,-0.005368852297335967,0.010218976245202073
v1_baseline_current,Current v1 Oversold Rebound,2025-04-11,0.07478160851004167,0.05439158225200713,3,5,0.07478160851004167,0.05439158225200713
v1_baseline_current,Current v1 Oversold Rebound,2025-05-16,0.06268329384448368,-0.010049900930448772,1,5,0.06268329384448368,-0.010049900930448772
v1_baseline_current,Current v1 Oversold Rebound,2025-05-23,0.03327153651564796,0.02148437596502073,1,5,0.03327153651564796,0.02148437596502073
v1_baseline_current,Current v1 Oversold Rebound,2025-06-13,0.06459543458672856,0.003002668150748235,1,5,0.06459543458672856,0.003002668150748235
v1_baseline_current,Current v1 Oversold Rebound,2025-06-20,-0.005767945058675282,0.004803007683879425,1,5,-0.005767945058675282,0.004803007683879425
v1_baseline_current,Current v1 Oversold Rebound,2025-06-27,0.04495664433982438,0.015914226890069827,1,5,0.04495664433982438,0.015914226890069827
v1_baseline_current,Current v1 Oversold Rebound,2025-07-04,0.0765649808237252,0.0066550004215257825,1,5,0.0765649808237252,0.0066550004215257825
v1_baseline_current,Current v1 Oversold Rebound,2025-07-18,-0.029362507825148265,0.013169314249741106,1,5,-0.029362507825148265,0.013169314249741106
v1_baseline_current,Current v1 Oversold Rebound,2025-08-01,-0.05167326830302854,0.013780982527399122,4,5,-0.05167326830302854,0.013780982527399122
v1_baseline_current,Current v1 Oversold Rebound,2025-08-08,0.034116964775219305,0.02144066185489657,1,5,0.034116964775219305,0.02144066185489657
v1_baseline_current,Current v1 Oversold Rebound,2025-08-22,0.010421581075583443,0.019036889896916875,1,5,0.010421581075583443,0.019036889896916875
v1_baseline_current,Current v1 Oversold Rebound,2025-08-29,0.04847875085024733,0.0018507186730782905,1,5,0.04847875085024733,0.0018507186730782905
v1_baseline_current,Current v1 Oversold Rebound,2025-09-12,0.027174834393303593,0.012869347340644712,1,5,0.027174834393303593,0.012869347340644712
v1_baseline_current,Current v1 Oversold Rebound,2025-10-17,0.018101005240106716,0.010457785411672972,2,5,0.018101005240106716,0.010457785411672972
v1_baseline_current,Current v1 Oversold Rebound,2025-10-24,-0.08476499471415122,0.010013229735176267,1,5,-0.08476499471415122,0.010013229735176267
v1_baseline_current,Current v1 Oversold Rebound,2025-11-07,-0.024031126455943963,-0.0005692027742312238,1,5,-0.024031126455943963,-0.0005692027742312238
v1_baseline_current,Current v1 Oversold Rebound,2025-11-14,-0.02345119447994115,-0.025142198102181434,2,5,-0.02345119447994115,-0.025142198102181434
v1_baseline_current,Current v1 Oversold Rebound,2025-11-21,0.04204202328655171,0.02373078138226492,4,5,0.04204202328655171,0.02373078138226492
v1_baseline_current,Current v1 Oversold Rebound,2025-12-12,0.03170538625859409,-0.025517580374228577,1,5,0.03170538625859409,-0.025517580374228577
v1_baseline_current,Current v1 Oversold Rebound,2025-12-19,0.028344772089795134,0.018459188810825422,1,5,0.028344772089795134,0.018459188810825422
v1_baseline_current,Current v1 Oversold Rebound,2026-01-16,0.00017131489781652132,-0.009596688479840186,5,5,0.00017131489781652132,-0.009596688479840186
v1_baseline_current,Current v1 Oversold Rebound,2026-01-30,-0.08931610625172759,-0.00395091643148293,1,5,-0.08931610625172759,-0.00395091643148293
v1_baseline_current,Current v1 Oversold Rebound,2026-02-06,0.03279263184061939,0.0008912156537479472,3,5,0.03279263184061939,0.0008912156537479472
v1_baseline_current,Current v1 Oversold Rebound,2026-02-13,-0.02997739971261465,-0.001061217970755422,2,5,-0.02997739971261465,-0.001061217970755422
v1_baseline_current,Current v1 Oversold Rebound,2026-03-06,0.0025282436725755364,-0.015925347422400205,2,5,0.0025282436725755364,-0.015925347422400205
v1_baseline_current,Current v1 Oversold Rebound,2026-03-13,-0.00534050399868613,-0.0156228787478484,3,5,-0.00534050399868613,-0.0156228787478484
v1_baseline_current,Current v1 Oversold Rebound,2026-04-17,-0.0472475861064503,0.030968949019229752,2,5,-0.0472475861064503,0.030968949019229752
v1_baseline_current,Current v1 Oversold Rebound,2026-04-24,-0.01401195991900239,-0.0014797667274692988,1,5,-0.01401195991900239,-0.0014797667274692988
v1_baseline_current,Current v1 Oversold Rebound,2026-05-08,0.007795719650790585,0.01234038941622854,3,5,0.007795719650790585,0.01234038941622854
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2021-10-01,0.04016532472565604,0.014406118361331655,2,10,0.02008266236282802,0.007203059180665827
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2021-12-03,-0.0033169824011481924,0.017785785813969834,1,10,-0.0016584912005740962,0.008892892906984917
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2021-12-10,-0.11818217646602269,-0.010304447541648496,1,10,-0.059091088233011346,-0.005152223770824248
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2022-01-14,-0.10401069113396444,-0.06867957271326974,1,10,-0.05200534556698222,-0.03433978635663487
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2022-05-06,0.05467773600816561,-0.021357311744261698,1,10,0.027338868004082806,-0.010678655872130849
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2022-05-13,0.04266171962493259,0.031058065305004323,1,10,0.021330859812466296,0.015529032652502162
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2022-06-17,0.09036331233445405,0.04200592234224465,1,10,0.045181656167227024,0.021002961171122325
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2022-08-26,-0.13734898455958594,-0.03733407810975298,2,10,-0.06867449227979297,-0.01866703905487649
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2022-09-02,-0.03941215914737879,-0.02939522602614597,5,10,-0.019706079573689396,-0.014697613013072985
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2022-09-09,-0.04432559206034303,-0.01906933478616457,1,10,-0.022162796030171517,-0.009534667393082286
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2022-09-30,0.12712624322094945,-0.039702753533390034,1,10,0.06356312161047473,-0.019851376766695017
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2022-12-09,-0.030486512077465666,-0.030397273492542065,2,10,-0.015243256038732833,-0.015198636746271033
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2022-12-23,0.07651207919339531,0.0013966664187034534,2,10,0.038256039596697655,0.0006983332093517267
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2023-02-24,-0.03046485597379604,-0.008935184830936952,3,10,-0.01523242798689802,-0.004467592415468476
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2023-03-03,-0.09338474579353562,-0.033101564611856316,1,10,-0.04669237289676781,-0.016550782305928158
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2023-08-18,0.004243201446354263,0.03165407203071302,1,10,0.0021216007231771314,0.01582703601535651
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2023-09-29,0.049618559653119565,-0.0018611906691605711,1,10,0.024809279826559782,-0.0009305953345802856
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2024-04-19,0.05481010128668906,0.00912099358867713,1,10,0.02740505064334453,0.004560496794338565
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2024-04-26,0.05802134140984516,0.020723268843359843,1,10,0.02901067070492258,0.010361634421679922
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2024-07-19,-0.06382134715108523,-0.031308304534739095,1,10,-0.031910673575542614,-0.015654152267369548
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2024-08-09,0.054205560401018094,0.04618608331790153,1,10,0.027102780200509047,0.023093041658950764
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2024-11-01,-0.03599184703634406,0.023760056280949016,1,10,-0.01799592351817203,0.011880028140474508
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2024-11-08,-0.0697006631039504,0.0215824090481469,1,10,-0.0348503315519752,0.01079120452407345
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2024-12-20,0.010741260358655857,0.0037682293305068577,2,10,0.005370630179327929,0.0018841146652534288
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2025-02-28,-0.05236592889037128,-0.06648574305661403,1,10,-0.02618296444518564,-0.033242871528307016
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2025-03-07,-0.09037343506241191,-0.022732050971860263,1,10,-0.045186717531205955,-0.011366025485930131
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2025-03-14,0.021241973401223174,-0.0046720038291434545,3,10,0.010620986700611587,-0.0023360019145717273
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2025-04-11,0.06736095707641798,0.07643210413742207,1,10,0.03368047853820899,0.03821605206871104
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2025-08-08,0.06471342459338447,0.016854447517946847,1,10,0.032356712296692236,0.008427223758973423
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2025-11-21,0.026829305754911603,0.030838853666871557,1,10,0.013414652877455802,0.015419426833435779
defensive_deep_band_near_50dma,Defensive Deep Oversold Near 50DMA,2026-03-06,-0.04241649188060581,-0.03741151935763398,1,10,-0.021208245940302906,-0.01870575967881699
defensive_moderate_band_near_50dma,Defensive Moderate Oversold Near 50DMA,2021-07-23,0.04966464587947317,0.027696202275307114,1,10,0.024832322939736584,0.013848101137653557
