variant_id,variant_name,ticker,sample_size,avg_fwd_5d_return,avg_fwd_10d_return,avg_fwd_15d_return,avg_excess_5d_return,avg_excess_10d_return,avg_excess_15d_return,win_rate_10d
defensive_v1,Defensive v1 Oversold Rebound,QCOM,3,-0.006243341673789186,0.015163520835239938,-0.001471004968689053,0.0004437231754647423,0.0252777941994002,0.008274489163778006,0.3333333333333333
defensive_v1,Defensive v1 Oversold Rebound,SBUX,3,-0.02012190360131357,-0.01307060362066359,-0.03130633014835271,-0.020397944227109128,-0.013835902911566852,-0.029709613904624826,0.6666666666666666
defensive_v1,Defensive v1 Oversold Rebound,USB,3,0.0019026721183957134,0.034892780649037634,0.03290616048151932,-0.021076234293666007,-0.005281515782641133,-0.0007568058884078003,1.0
defensive_v1,Defensive v1 Oversold Rebound,ACN,2,-0.030089569953052453,-0.0788976122529238,-0.07612716112070467,-0.03324115790954191,-0.031860212883215944,-0.026727698962408786,0.0
defensive_v1,Defensive v1 Oversold Rebound,ADBE,2,-0.007186824630594724,-0.062220482693797874,-0.06400950813387285,-0.010898223993439538,-0.05854500513999694,-0.07209608161805581,0.0
defensive_v1,Defensive v1 Oversold Rebound,AVGO,2,-0.007081915450101728,0.011542926139294363,0.05739571621222622,-0.006754147833866908,0.02828799723088593,0.0459354740361167,0.5
defensive_v1,Defensive v1 Oversold Rebound,COF,2,-0.0327873955029514,-0.053832271801387666,-0.038355527386237154,-0.03458024165751056,-0.03226920417965229,-0.014371948914937038,0.5
defensive_v1,Defensive v1 Oversold Rebound,COP,2,0.06051179662236045,0.04605158768920531,0.07560293083277464,0.04029246276346082,0.03780758796519351,0.04176348241036676,0.5
defensive_v1,Defensive v1 Oversold Rebound,COST,2,-0.00710017932098983,-0.07931063179444592,-0.13890253281616938,-0.029163421234168152,-0.04111599211030553,-0.09609323517377855,0.0
defensive_v1,Defensive v1 Oversold Rebound,DIS,2,-0.06442021514656654,-0.08261806601122168,-0.10073335062741129,-0.02967069092399449,-0.04302861767848193,-0.05834177546649211,0.0
defensive_v1,Defensive v1 Oversold Rebound,LOW,2,0.015667714975383273,-0.0205158620066353,-0.0054116689536804485,0.0256647010798704,0.029985367904608762,0.060025679883708605,0.0
defensive_v1,Defensive v1 Oversold Rebound,MS,2,0.00146173027566876,-0.03562283071548883,0.002100959804332281,0.01580452216550282,-0.01118535914064589,0.013139294367905063,0.5
defensive_v1,Defensive v1 Oversold Rebound,NKE,2,0.044280262269763504,0.07440407314494718,0.10293755607440169,0.06652393339789131,0.0935952668695848,0.10288595223824554,0.5
defensive_v1,Defensive v1 Oversold Rebound,PM,2,-0.023053450947605247,-0.06348505276199223,-0.05734049837153915,0.0004156378095692692,-0.04134885741030059,-0.05167040124822525,0.0
defensive_v1,Defensive v1 Oversold Rebound,SPG,2,-0.013022490887102611,-0.016476524564823014,-0.02001703320797621,-0.005660417387685246,-0.008702378416931444,-0.012923452482206,0.0
defensive_v1,Defensive v1 Oversold Rebound,T,2,0.026456347871495756,0.030686810625090266,0.016147551727774823,-0.010752937413875951,-5.235331913511221e-05,-0.016746637743692228,0.5
defensive_v1,Defensive v1 Oversold Rebound,TMO,2,-0.019043791856355463,-0.047797684145562014,-0.10020573142530398,-0.011062182718187707,0.0021094407551407457,-0.015121533261458597,0.0
defensive_v1,Defensive v1 Oversold Rebound,AAPL,1,-0.003735196072436553,-0.04596106265540978,-0.047670383122520366,-0.029415011245635503,-0.01856583662926381,0.02414738655699411,0.0
defensive_v1,Defensive v1 Oversold Rebound,ABBV,1,0.005871079686422531,-0.0326100874911911,-0.030248821484920696,0.067574218740311,0.0025813725551147026,0.08659134953319958,0.0
defensive_v1,Defensive v1 Oversold Rebound,ABT,1,-0.003368852297335967,0.039250975640808816,-0.021779996808134805,-0.01558782854253804,0.05293343959493113,0.08889622082246362,1.0
defensive_v1,Defensive v1 Oversold Rebound,AMGN,1,0.03669410475419155,0.05667773600816561,0.08484429450494324,0.07821869369257739,0.07603504775242731,0.13885743147271057,1.0
defensive_v1,Defensive v1 Oversold Rebound,BNY,1,0.006111999767879794,0.0568760337408345,0.04363327042860998,-0.016782706052558716,0.04000623224594224,0.04549760139224701,1.0
defensive_v1,Defensive v1 Oversold Rebound,BRK-B,1,0.07212156383007984,0.06936095707641798,0.08243338775585052,-0.010721598946048516,-0.009071147061004092,-0.03450982396715774,1.0
defensive_v1,Defensive v1 Oversold Rebound,C,1,-0.0015663391580947872,-0.015663391580948316,0.012083260955944919,0.015115433289084823,0.023504762558394954,0.04693587023050383,0.0
defensive_v1,Defensive v1 Oversold Rebound,CMCSA,1,0.006102820453373292,0.07468760202319391,0.12438241959980889,0.01629887026597654,0.07773591136271618,0.08123325645940316,1.0
defensive_v1,Defensive v1 Oversold Rebound,CRM,1,0.036623090213282916,-0.001843029513782568,0.05404278539129681,0.02878020691524541,-0.003705431126529879,0.016454868444194748,0.0
defensive_v1,Defensive v1 Oversold Rebound,CSCO,1,0.011580994239682951,0.03344176637413532,-0.0083279037391778,0.010642212210438373,0.026650413410713947,-0.0032234219368308947,1.0
