variant_id,variant_name,action_role,ticker,sample_size,avg_fwd_15d_return,avg_excess_15d_return,win_rate_15d
baseline_current_v1,Current v1 Pullback,live_buy_pullback,ORCL,47,0.019397194954978075,0.0042688572780781335,0.6170212765957447
baseline_current_v1,Current v1 Pullback,live_buy_pullback,SPG,47,0.010677331120574498,-0.0023977009527247468,0.6170212765957447
baseline_current_v1,Current v1 Pullback,live_buy_pullback,COP,45,0.01985845469634955,0.011230244213689339,0.6666666666666666
baseline_current_v1,Current v1 Pullback,live_buy_pullback,XOM,45,0.009618741055277399,-0.0022353368667865363,0.6222222222222222
baseline_current_v1,Current v1 Pullback,live_buy_pullback,AXP,44,0.015526089315023896,0.005105450557167682,0.6590909090909091
baseline_current_v1,Current v1 Pullback,live_buy_pullback,C,44,0.011298390633540555,0.003798107154405592,0.5909090909090909
baseline_current_v1,Current v1 Pullback,live_buy_pullback,UBER,44,0.0032209524649294374,-0.0008081783424614256,0.5454545454545454
baseline_current_v1,Current v1 Pullback,live_buy_pullback,T,43,-8.557261500360893e-05,-0.015219338168976512,0.5581395348837209
baseline_current_v1,Current v1 Pullback,live_buy_pullback,CVX,42,0.017411370532448428,0.017216875427263707,0.6666666666666666
baseline_current_v1,Current v1 Pullback,live_buy_pullback,SCHW,42,0.008709614914361856,0.007433012679967311,0.6428571428571429
baseline_current_v1,Current v1 Pullback,live_buy_pullback,RTX,41,0.014481121470896731,0.010268871478649078,0.7073170731707317
baseline_current_v1,Current v1 Pullback,live_buy_pullback,TMO,41,-0.01660091921891674,-0.022599449166461102,0.3902439024390244
baseline_current_v1,Current v1 Pullback,live_buy_pullback,FDX,40,0.024923750223801465,0.021631066676304676,0.575
baseline_current_v1,Current v1 Pullback,live_buy_pullback,GS,40,0.02126643128996652,0.015904422257089636,0.55
baseline_current_v1,Current v1 Pullback,live_buy_pullback,TSLA,40,0.023488352011875865,0.02861822650225192,0.525
baseline_current_v1,Current v1 Pullback,live_buy_pullback,CSCO,39,0.012956352076259932,0.011582814009206532,0.5641025641025641
baseline_current_v1,Current v1 Pullback,live_buy_pullback,CVS,39,-0.003676610566553833,-0.0017102832219813497,0.46153846153846156
baseline_current_v1,Current v1 Pullback,live_buy_pullback,NOW,39,-0.014098297114043435,-0.02147957414556425,0.46153846153846156
baseline_current_v1,Current v1 Pullback,live_buy_pullback,PFE,39,-0.00745429606430392,-0.0026750803342687045,0.358974358974359
baseline_current_v1,Current v1 Pullback,live_buy_pullback,BA,38,-0.03412417159201697,-0.02707947315496589,0.34210526315789475
baseline_current_v1,Current v1 Pullback,live_buy_pullback,BKNG,38,0.005315344362120666,0.0006620433975027248,0.6052631578947368
baseline_current_v1,Current v1 Pullback,live_buy_pullback,INTU,38,0.00491561036930097,0.008433616820859904,0.47368421052631576
baseline_current_v1,Current v1 Pullback,live_buy_pullback,TMUS,38,0.0018277233548284505,0.006826763197979892,0.5263157894736842
baseline_current_v1,Current v1 Pullback,live_buy_pullback,GILD,37,0.007035536578300724,0.007233974965180538,0.43243243243243246
baseline_current_v1,Current v1 Pullback,live_buy_pullback,MRK,37,0.012135164707569077,0.003916196438364542,0.6216216216216216
baseline_current_v1,Current v1 Pullback,live_buy_pullback,QCOM,37,-0.010709102416682778,-0.01225859192063498,0.43243243243243246
baseline_current_v1,Current v1 Pullback,live_buy_pullback,WFC,37,-0.01893314569159848,-0.019021270158285617,0.43243243243243246
baseline_current_v1,Current v1 Pullback,live_buy_pullback,CRM,36,0.016651529235483995,0.003682105476674256,0.5833333333333334
baseline_current_v1,Current v1 Pullback,live_buy_pullback,DE,36,0.009123720504950444,0.022408662814283373,0.4722222222222222
baseline_current_v1,Current v1 Pullback,live_buy_pullback,HD,36,0.00014293761296227392,-0.004849327267584269,0.4722222222222222
baseline_current_v1,Current v1 Pullback,live_buy_pullback,PLTR,36,0.060186268546334604,0.047124323941471494,0.6666666666666666
baseline_current_v1,Current v1 Pullback,live_buy_pullback,WMT,36,0.00610046953575763,0.005633915121890182,0.5277777777777778
baseline_current_v1,Current v1 Pullback,live_buy_pullback,AMD,35,0.01829380372782,0.008711544997156996,0.6
baseline_current_v1,Current v1 Pullback,live_buy_pullback,AMGN,35,-0.009148468693386194,0.002635796640695544,0.3142857142857143
baseline_current_v1,Current v1 Pullback,live_buy_pullback,COST,35,-0.01562011779542193,0.0003477238748783045,0.45714285714285713
baseline_current_v1,Current v1 Pullback,live_buy_pullback,GD,35,0.003978652188143458,-0.01050012004975333,0.5714285714285714
baseline_current_v1,Current v1 Pullback,live_buy_pullback,PM,35,0.01197227327079043,0.00199477143725645,0.5714285714285714
baseline_current_v1,Current v1 Pullback,live_buy_pullback,AAPL,34,0.0015768801594365518,0.006333089815232977,0.5294117647058824
baseline_current_v1,Current v1 Pullback,live_buy_pullback,AMT,34,-6.803301514280207e-05,-0.016338215202544207,0.47058823529411764
baseline_current_v1,Current v1 Pullback,live_buy_pullback,INTC,34,-0.015538830555627891,-0.01893996475552666,0.4117647058823529
baseline_current_v1,Current v1 Pullback,live_buy_pullback,JPM,34,-0.013722335551272702,-0.01685639036071656,0.35294117647058826
baseline_current_v1,Current v1 Pullback,live_buy_pullback,NEE,34,-0.002355081875505182,-0.013465394095709127,0.47058823529411764
baseline_current_v1,Current v1 Pullback,live_buy_pullback,EMR,33,-0.006525231531923485,-0.00941317794335107,0.48484848484848486
baseline_current_v1,Current v1 Pullback,live_buy_pullback,MA,33,-0.005196927061537474,0.005055934544503152,0.48484848484848486
baseline_current_v1,Current v1 Pullback,live_buy_pullback,MO,33,-0.005914927687925971,-0.01421837340385355,0.3939393939393939
baseline_current_v1,Current v1 Pullback,live_buy_pullback,USB,33,-0.023340259681430452,-0.03217607059367506,0.36363636363636365
baseline_current_v1,Current v1 Pullback,live_buy_pullback,ABBV,32,0.015852208901882953,0.004517562029452506,0.625
baseline_current_v1,Current v1 Pullback,live_buy_pullback,BMY,32,0.01906644704985398,0.019694113687965985,0.625
baseline_current_v1,Current v1 Pullback,live_buy_pullback,BRK-B,32,0.01295432191867587,0.006266184161010997,0.5625
baseline_current_v1,Current v1 Pullback,live_buy_pullback,KO,32,-0.005053507287561387,-0.011302963159316014,0.4375
baseline_current_v1,Current v1 Pullback,live_buy_pullback,LOW,31,0.004974962915779798,0.002812577749398202,0.6129032258064516
baseline_current_v1,Current v1 Pullback,live_buy_pullback,SBUX,31,-0.0015514260222308346,-0.008234720682240532,0.5161290322580645
baseline_current_v1,Current v1 Pullback,live_buy_pullback,BLK,30,0.008964761549355086,-0.005969282430523534,0.5333333333333333
baseline_current_v1,Current v1 Pullback,live_buy_pullback,MDLZ,29,-0.01222745369918552,-0.021726157490100064,0.3793103448275862
baseline_current_v1,Current v1 Pullback,live_buy_pullback,TXN,28,0.002081377920877231,8.486729914319868e-05,0.42857142857142855
baseline_current_v1,Current v1 Pullback,live_buy_pullback,UNH,28,-0.01110400218481183,-0.03692361969176394,0.4642857142857143
baseline_current_v1,Current v1 Pullback,live_buy_pullback,ADBE,27,-0.00033769496696318187,-0.011351658380392019,0.48148148148148145
baseline_current_v1,Current v1 Pullback,live_buy_pullback,LMT,27,0.007538305985590251,-0.000977814668249516,0.5925925925925926
baseline_current_v1,Current v1 Pullback,live_buy_pullback,SO,27,-0.007740139566471004,-0.019055994755178343,0.4074074074074074
baseline_current_v1,Current v1 Pullback,live_buy_pullback,CL,26,-0.01215054320115865,-0.035041005688638154,0.38461538461538464
baseline_current_v1,Current v1 Pullback,live_buy_pullback,JNJ,26,-0.009576610771571976,-0.013408137305909399,0.34615384615384615
baseline_current_v1,Current v1 Pullback,live_buy_pullback,DHR,25,-0.017650712825709444,-0.020308998403690603,0.28
baseline_current_v1,Current v1 Pullback,live_buy_pullback,GEV,25,0.0872526056808725,0.07040584545932299,0.64
baseline_current_v1,Current v1 Pullback,live_buy_pullback,LIN,24,0.00458900556048895,0.014785197708244624,0.4166666666666667
baseline_current_v1,Current v1 Pullback,live_buy_pullback,MCD,24,-0.003803649564076949,0.0070867373201027135,0.5416666666666666
baseline_current_v1,Current v1 Pullback,live_buy_pullback,MMM,24,-0.00667688263808718,-0.016941088514739546,0.375
baseline_current_v1,Current v1 Pullback,live_buy_pullback,UPS,24,0.029780614747326056,0.02852486632473406,0.6666666666666666
baseline_current_v1,Current v1 Pullback,live_buy_pullback,MSFT,23,0.009952059537441054,-0.0040782605531466684,0.5217391304347826
baseline_current_v1,Current v1 Pullback,live_buy_pullback,NKE,23,0.007732686023421504,-0.00830725795094531,0.4782608695652174
baseline_current_v1,Current v1 Pullback,live_buy_pullback,CMCSA,22,-0.004002684551994156,-0.007580822528133872,0.3181818181818182
baseline_current_v1,Current v1 Pullback,live_buy_pullback,DUK,22,-0.009817454822458292,-0.020863793568793376,0.4090909090909091
baseline_current_v1,Current v1 Pullback,live_buy_pullback,MDT,22,-0.03289275229146407,-0.04034989062033259,0.22727272727272727
baseline_current_v1,Current v1 Pullback,live_buy_pullback,PEP,22,-0.020130297946071917,-0.019088798404424068,0.36363636363636365
baseline_current_v1,Current v1 Pullback,live_buy_pullback,VZ,22,-0.007498017439628943,-0.03458565686390042,0.36363636363636365
baseline_current_v1,Current v1 Pullback,live_buy_pullback,ACN,21,-0.026505253397010185,-0.03207975579653433,0.3333333333333333
baseline_current_v1,Current v1 Pullback,live_buy_pullback,PG,21,-0.031116340225237134,-0.020644305034562545,0.23809523809523808
baseline_current_v1,Current v1 Pullback,live_buy_pullback,UNP,20,-0.013276820163822006,-0.016857864938579676,0.3
baseline_current_v1,Current v1 Pullback,live_buy_pullback,V,19,0.0055113946538090505,-0.0038516998150117956,0.5263157894736842
baseline_current_v1,Current v1 Pullback,live_buy_pullback,HON,18,-0.009251879244614581,0.0004146682354842008,0.4444444444444444
baseline_current_v1,Current v1 Pullback,live_buy_pullback,ABT,16,-0.020362486905881043,-0.026233781171671605,0.5
baseline_current_v1,Current v1 Pullback,live_buy_pullback,DIS,14,-0.014303264538689433,-0.016053822672293574,0.42857142857142855
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,AMAT,14,0.014973239024589207,0.010504712327771877,0.7142857142857143
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,AMD,11,0.04746670311085272,0.04727330612001142,0.5454545454545454
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,LRCX,11,0.017348451542450783,0.012052844659943414,0.5454545454545454
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,NVDA,11,-0.058150642780806665,-0.04465607190909499,0.2727272727272727
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,AVGO,9,0.04632172909225109,0.029748637703232786,0.8888888888888888
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,INTC,9,0.021207476329607733,0.003615521810260172,0.4444444444444444
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,MU,9,0.005233309237369754,-0.0016466457950582683,0.3333333333333333
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,GEV,7,0.01500172262040113,0.010109328719597466,0.5714285714285714
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,PLTR,7,0.013369973139043043,-0.0019136690723370955,0.5714285714285714
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,QCOM,6,-0.022044904470704767,-0.03556004800238619,0.3333333333333333
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,ADBE,4,-0.0028254288486043166,-0.007323763953246437,0.5
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,COF,4,-0.0361038485665936,-0.028859326193605567,0.25
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,ISRG,4,0.019926025596595953,0.011422631463723187,0.75
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,LLY,4,0.08595837222410929,0.06951264626083192,0.75
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,NOW,4,-0.003986848646464064,-0.004661368556990314,0.5
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,PFE,4,-0.023090467591678793,-0.0034988781274945258,0.25
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,TSLA,4,-0.04071009572386869,-0.02242963210568008,0.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,UBER,4,-0.035732957552977535,-0.05885302059947631,0.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,BLK,3,-0.060559973695612945,-0.011385425677638597,0.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,CAT,3,0.05307128764283461,0.024732109959758903,1.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,GM,3,-0.03675013181774134,-0.06445404106922888,0.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,IBM,3,0.06237795996108394,0.03931272777878814,1.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,BA,2,-0.04051141226523419,-0.0634973536456625,0.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,GE,2,0.023724212042188775,-0.004697555853945601,1.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,HON,2,0.00765750868280024,0.0009413959830901764,1.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,INTU,2,-0.05646349774251097,-0.07805339550475893,0.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,LMT,2,0.05645565503217986,0.06012999166570138,1.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,ORCL,2,0.02544444026757453,0.006043008771659086,1.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,UNH,2,0.033875237879890496,0.023208895101926974,0.5
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,USB,2,-0.02241826173743533,-0.061832836874406105,0.5
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,AMZN,1,0.11588764452300926,0.0835701154136943,1.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,CRM,1,0.10040115185907283,0.10915031186656687,1.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,DHR,1,0.03969571624082491,0.07896445632847515,1.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,FDX,1,-0.028078432187035318,-0.008461544557394673,0.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,GD,1,0.05129651990512163,0.044435144970522256,1.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,GILD,1,-0.039627528714984206,0.006134616017095973,0.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,MDT,1,0.004405675377102014,-0.010335564427244481,1.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,MMM,1,0.008628480246320569,-0.024727467666749492,1.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,MRK,1,-0.1271126009507777,-0.1047955562279197,0.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,MSFT,1,-0.021503747080750424,-0.04786987268004861,0.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,NKE,1,0.02373397532400978,0.008437160058199389,1.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,SBUX,1,0.035633064554113414,0.0009838851415553407,1.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,SCHW,1,-0.04981362886302798,-0.09085543838045784,0.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,TMO,1,-0.08369635940071973,-0.05539934149482584,0.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,TXN,1,-0.001034645344463181,-0.03343494558211657,0.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,UPS,1,-0.036335406532157166,-0.061243954982021065,0.0
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,live_buy_pullback,WFC,1,-0.0177935322447923,-0.0073930672341417925,0.0
mid_depth_low_extension,Mid-Depth Low-Extension Pullback,live_buy_pullback,AMAT,23,0.024844911846565402,0.022939865107941982,0.5652173913043478
mid_depth_low_extension,Mid-Depth Low-Extension Pullback,live_buy_pullback,LRCX,20,0.030007198958478854,0.018995936936239133,0.65
